Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.01967 1.45663928 0.711259114 0.470493358 0.351504473 0.28055165 0.139627687 
0.0196725 1.46204307 0.713962821 0.472296826 0.352857529 0.281634337 0.140169293 
0.019675 1.46743608 0.7166613 0.474096845 0.354208011 0.28271497 0.140709879 
0.0196775 1.47281835 0.719354571 0.475893426 0.355555928 0.283793558 0.141249448 
0.01968 1.47818992 0.722042658 0.477686586 0.356901291 0.284870108 0.141788004 
0.0196825 1.48355084 0.72472558 0.479476338 0.358244111 0.285944629 0.14232555 
0.019685 1.48890114 0.727403364 0.481262698 0.359584398 0.287017129 0.142862091 
0.0196875 1.4942409 0.730076032 0.483045679 0.360922162 0.288087616 0.143397631 
0.01969 1.49957015 0.732743607 0.484825298 0.362257416 0.2891561 0.143932173 
0.0196925 1.50488894 0.735406117 0.486601571 0.363590171 0.29022259 0.144465723 
0.019695 1.51019734 0.738063585 0.488374512 0.364920438 0.291287094 0.144998284 
0.0196975 1.5154954 0.740716037 0.49014414 0.366248229 0.292349621 0.14552986 
0.0197 1.52078319 0.743363504 0.491910471 0.367573557 0.293410182 0.146060457 
0.0197025 1.52606075 0.746006009 0.493673521 0.368896433 0.294468785 0.146590079 
0.019705 1.53132816 0.748643584 0.495433309 0.370216871 0.295525441 0.14711873 
0.0197075 1.53658548 0.751276254 0.497189852 0.371534883 0.296580159 0.147646416 
0.01971 1.54183278 0.753904051 0.49894317 0.372850482 0.29763295 0.14817314 
0.0197125 1.54707011 0.756527002 0.500693277 0.374163681 0.298683824 0.148698907 
0.019715 1.55229757 0.75914514 0.502440196 0.375474494 0.299732791 0.149223724 
0.0197175 1.5575152 0.761758495 0.504183945 0.376782935 0.300779863 0.149747594 
0.01972 1.56272309 0.764367098 0.505924542 0.378089017 0.301825049 0.150270522 
0.0197225 1.56792132 0.76697098 0.507662007 0.379392755 0.302868361 0.150792515 
0.019725 1.57310995 0.769570174 0.509396362 0.380694162 0.30390981 0.151313576 
