# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039730e-01
#           Time	areaAverage(p)	areaAverage(U)
       0.0146175	1.013238610e+05	(-6.101817475e-01 -1.878935623e-13 -1.371094653e-13)
         0.01462	1.013238582e+05	(-6.104164177e-01 2.914090838e-13 -5.244272792e-14)
       0.0146225	1.013238554e+05	(-6.106495818e-01 1.255879342e-13 4.588951116e-14)
        0.014625	1.013238526e+05	(-6.108812392e-01 5.666352136e-16 1.342422169e-13)
       0.0146275	1.013238498e+05	(-6.111113893e-01 1.888884182e-13 9.841718469e-14)
         0.01463	1.013238470e+05	(-6.113400316e-01 -2.765785001e-14 -1.244286694e-13)
       0.0146325	1.013238442e+05	(-6.115671654e-01 2.689850267e-13 1.994514624e-13)
        0.014635	1.013238413e+05	(-6.117927902e-01 -8.797494090e-14 -4.626528894e-14)
       0.0146375	1.013238385e+05	(-6.120169055e-01 2.934801134e-14 1.427157693e-13)
         0.01464	1.013238356e+05	(-6.122395107e-01 -1.012614779e-13 1.468927544e-14)
       0.0146425	1.013238328e+05	(-6.124606053e-01 1.796228881e-13 -5.656767094e-15)
        0.014645	1.013238299e+05	(-6.126801886e-01 7.415920173e-14 -9.134988750e-14)
       0.0146475	1.013238270e+05	(-6.128982603e-01 -2.736530282e-14 1.236286608e-13)
         0.01465	1.013238241e+05	(-6.131148197e-01 6.683633162e-14 -1.561785589e-13)
       0.0146525	1.013238212e+05	(-6.133298663e-01 1.830980016e-13 2.210106073e-13)
        0.014655	1.013238183e+05	(-6.135433995e-01 -1.796009888e-13 3.762561289e-14)
       0.0146575	1.013238154e+05	(-6.137554189e-01 9.644169375e-14 1.382112922e-13)
         0.01466	1.013238124e+05	(-6.139659239e-01 -1.805547650e-13 -1.870619938e-13)
       0.0146625	1.013238095e+05	(-6.141749141e-01 2.839127674e-13 -7.780490530e-14)
        0.014665	1.013238065e+05	(-6.143823888e-01 8.091577746e-14 2.569616642e-13)
       0.0146675	1.013238036e+05	(-6.145883475e-01 -1.439578149e-14 -1.558077799e-13)
         0.01467	1.013238006e+05	(-6.147927899e-01 1.094866860e-13 1.848319087e-13)
       0.0146725	1.013237976e+05	(-6.149957153e-01 -8.925487440e-15 -7.515250778e-15)
        0.014675	1.013237946e+05	(-6.151971232e-01 3.404983421e-14 -3.242337411e-14)
       0.0146775	1.013237916e+05	(-6.153970133e-01 -1.609079694e-13 3.071516088e-14)
         0.01468	1.013237886e+05	(-6.155953849e-01 7.708667272e-14 7.929569300e-14)
       0.0146825	1.013237856e+05	(-6.157922375e-01 2.368866630e-13 -9.095003791e-14)
        0.014685	1.013237825e+05	(-6.159875708e-01 2.421285378e-14 1.621843968e-13)
       0.0146875	1.013237795e+05	(-6.161813842e-01 4.881974713e-14 2.106675833e-13)
         0.01469	1.013237765e+05	(-6.163736772e-01 9.971501219e-14 -5.696378860e-14)
       0.0146925	1.013237734e+05	(-6.165644493e-01 -1.015048632e-13 2.715623060e-13)
        0.014695	1.013237703e+05	(-6.167537002e-01 2.293959779e-14 -1.530094048e-13)
       0.0146975	1.013237672e+05	(-6.169414293e-01 -3.017405844e-14 -3.767847343e-14)
          0.0147	1.013237642e+05	(-6.171276361e-01 3.496479528e-13 -1.588544601e-14)
       0.0147025	1.013237611e+05	(-6.173123203e-01 -2.055322860e-13 -7.976430395e-14)
        0.014705	1.013237580e+05	(-6.174954812e-01 3.186697878e-13 2.215645075e-13)
       0.0147075	1.013237548e+05	(-6.176771186e-01 -1.449255977e-13 7.122929165e-14)
         0.01471	1.013237517e+05	(-6.178572319e-01 1.018854554e-13 -8.775100467e-15)
       0.0147125	1.013237486e+05	(-6.180358207e-01 -5.000992762e-14 1.024819461e-13)
        0.014715	1.013237455e+05	(-6.182128846e-01 -2.987941734e-16 1.814137544e-13)
       0.0147175	1.013237423e+05	(-6.183884231e-01 3.607214375e-15 4.683730746e-14)
         0.01472	1.013237392e+05	(-6.185624358e-01 3.493982854e-13 6.126401420e-14)
       0.0147225	1.013237360e+05	(-6.187349222e-01 -7.002309333e-14 9.916725074e-14)
        0.014725	1.013237329e+05	(-6.189058820e-01 2.578829708e-13 -3.537790477e-14)
       0.0147275	1.013237297e+05	(-6.190753147e-01 -6.727196856e-14 -2.475893382e-13)
         0.01473	1.013237265e+05	(-6.192432198e-01 -3.546301114e-15 2.480751369e-14)
       0.0147325	1.013237234e+05	(-6.194095971e-01 2.085715591e-13 -5.650003495e-14)
        0.014735	1.013237202e+05	(-6.195744460e-01 1.853497626e-13 -6.249397743e-14)
       0.0147375	1.013237170e+05	(-6.197377662e-01 -1.212850384e-13 1.963218799e-13)
         0.01474	1.013237138e+05	(-6.198995572e-01 -1.640872494e-13 -2.255083628e-13)
       0.0147425	1.013237106e+05	(-6.200598187e-01 2.626453725e-13 -3.707278846e-14)
        0.014745	1.013237074e+05	(-6.202185503e-01 1.209326875e-13 -2.854021847e-13)
       0.0147475	1.013237042e+05	(-6.203757515e-01 5.464117938e-14 1.856043891e-13)
         0.01475	1.013237010e+05	(-6.205314221e-01 1.734575824e-13 2.893980806e-15)
       0.0147525	1.013236978e+05	(-6.206855615e-01 1.307462512e-14 -1.791071130e-13)
        0.014755	1.013236946e+05	(-6.208381694e-01 1.897325733e-13 7.402196869e-15)
       0.0147575	1.013236913e+05	(-6.209892455e-01 -5.046025282e-14 5.100394445e-14)
         0.01476	1.013236881e+05	(-6.211387894e-01 -4.598677698e-14 -1.563190349e-13)
       0.0147625	1.013236849e+05	(-6.212868006e-01 7.080320674e-14 1.383418669e-13)
        0.014765	1.013236817e+05	(-6.214332789e-01 2.633991699e-13 -1.543921380e-13)
       0.0147675	1.013236785e+05	(-6.215782239e-01 7.285051474e-14 1.459829459e-13)
         0.01477	1.013236752e+05	(-6.217216352e-01 -7.292114411e-14 -2.431036508e-14)
       0.0147725	1.013236720e+05	(-6.218635125e-01 6.453223719e-14 7.683934371e-14)
        0.014775	1.013236688e+05	(-6.220038553e-01 4.023864404e-14 -3.819741982e-14)
       0.0147775	1.013236656e+05	(-6.221426635e-01 1.494916605e-13 1.240932881e-13)
         0.01478	1.013236623e+05	(-6.222799365e-01 7.554242632e-14 -1.501826568e-13)
       0.0147825	1.013236591e+05	(-6.224156742e-01 -2.861368626e-14 1.841375211e-13)
        0.014785	1.013236559e+05	(-6.225498761e-01 1.192705324e-13 8.240059176e-15)
       0.0147875	1.013236527e+05	(-6.226825419e-01 -4.629748868e-14 -3.146347586e-14)
         0.01479	1.013236495e+05	(-6.228136713e-01 5.122566760e-14 2.591218526e-13)
       0.0147925	1.013236462e+05	(-6.229432640e-01 -1.815762635e-13 -1.334441662e-13)
        0.014795	1.013236430e+05	(-6.230713196e-01 2.536696912e-15 -3.733647407e-14)
       0.0147975	1.013236398e+05	(-6.231978379e-01 -9.621615357e-14 1.825379382e-13)
          0.0148	1.013236366e+05	(-6.233228184e-01 7.082660913e-14 -4.029762029e-14)
       0.0148025	1.013236334e+05	(-6.234462610e-01 5.294717422e-14 4.317771308e-14)
        0.014805	1.013236302e+05	(-6.235681653e-01 -5.626355304e-15 -1.478905423e-14)
       0.0148075	1.013236270e+05	(-6.236885310e-01 -1.421783411e-14 -6.468104713e-14)
         0.01481	1.013236238e+05	(-6.238073579e-01 1.335680734e-13 1.704706520e-13)
       0.0148125	1.013236206e+05	(-6.239246455e-01 -5.189330481e-14 -1.374614221e-13)
        0.014815	1.013236174e+05	(-6.240403937e-01 -1.785977587e-13 7.400134837e-14)
       0.0148175	1.013236143e+05	(-6.241546021e-01 1.758674563e-13 1.384706095e-13)
         0.01482	1.013236111e+05	(-6.242672705e-01 5.936677286e-15 -1.887764797e-14)
       0.0148225	1.013236079e+05	(-6.243783985e-01 6.346208607e-14 -1.315967518e-13)
        0.014825	1.013236048e+05	(-6.244879860e-01 -7.666749056e-14 7.782286892e-14)
       0.0148275	1.013236016e+05	(-6.245960326e-01 4.987826688e-14 8.398181209e-14)
         0.01483	1.013235984e+05	(-6.247025380e-01 -2.680184874e-14 2.738739186e-14)
       0.0148325	1.013235953e+05	(-6.248075021e-01 1.452532599e-13 2.684016962e-15)
        0.014835	1.013235921e+05	(-6.249109245e-01 -1.468877687e-13 7.901631856e-14)
       0.0148375	1.013235890e+05	(-6.250128051e-01 4.739779177e-14 -6.575155085e-14)
         0.01484	1.013235858e+05	(-6.251131434e-01 6.269084493e-14 7.771680467e-14)
       0.0148425	1.013235827e+05	(-6.252119394e-01 -1.269686343e-13 -2.046123329e-13)
        0.014845	1.013235796e+05	(-6.253091927e-01 1.684521323e-13 1.216159091e-13)
       0.0148475	1.013235764e+05	(-6.254049031e-01 2.296049566e-14 -3.995303323e-14)
         0.01485	1.013235733e+05	(-6.254990704e-01 2.299965094e-13 5.130915666e-14)
       0.0148525	1.013235701e+05	(-6.255916944e-01 -1.693958990e-14 4.507790600e-14)
        0.014855	1.013235670e+05	(-6.256827747e-01 1.610870865e-13 -1.519779302e-13)
       0.0148575	1.013235639e+05	(-6.257723113e-01 -1.438059498e-13 -8.696969297e-14)
         0.01486	1.013235607e+05	(-6.258603038e-01 6.159610619e-14 1.773200341e-13)
       0.0148625	1.013235576e+05	(-6.259467521e-01 1.968251455e-13 -1.365307404e-13)
        0.014865	1.013235544e+05	(-6.260316559e-01 -1.299662756e-14 7.020245070e-14)
       0.0148675	1.013235513e+05	(-6.261150150e-01 1.179526162e-13 -9.656074216e-15)
         0.01487	1.013235482e+05	(-6.261968293e-01 1.662100451e-13 1.444273317e-13)
       0.0148725	1.013235450e+05	(-6.262770985e-01 -3.661897926e-14 -9.154768295e-15)
        0.014875	1.013235419e+05	(-6.263558224e-01 -1.177701470e-13 -9.133735820e-14)
       0.0148775	1.013235387e+05	(-6.264330008e-01 7.448829360e-14 -1.771080726e-13)
         0.01488	1.013235356e+05	(-6.265086336e-01 1.836049106e-13 1.673662980e-13)
       0.0148825	1.013235324e+05	(-6.265827205e-01 -6.495073992e-14 2.302221834e-13)
        0.014885	1.013235292e+05	(-6.266552614e-01 1.797795331e-15 -5.031179217e-14)
       0.0148875	1.013235261e+05	(-6.267262561e-01 3.933409418e-14 -3.754221837e-14)
         0.01489	1.013235229e+05	(-6.267957044e-01 -6.884704725e-15 -1.907969116e-14)
       0.0148925	1.013235198e+05	(-6.268636061e-01 3.858560507e-14 -1.241166930e-13)
        0.014895	1.013235166e+05	(-6.269299611e-01 1.331492423e-13 2.526929142e-13)
       0.0148975	1.013235134e+05	(-6.269947693e-01 -5.576289719e-14 -4.325819003e-14)
          0.0149	1.013235102e+05	(-6.270580304e-01 -3.427740646e-14 1.879451192e-13)
       0.0149025	1.013235071e+05	(-6.271197442e-01 6.968437377e-14 1.432324109e-13)
        0.014905	1.013235039e+05	(-6.271799108e-01 -8.677608119e-15 -8.387070361e-14)
       0.0149075	1.013235007e+05	(-6.272385298e-01 1.027172203e-13 -5.303988648e-14)
         0.01491	1.013234975e+05	(-6.272956012e-01 1.244165803e-13 2.835295664e-14)
       0.0149125	1.013234943e+05	(-6.273511248e-01 2.740827994e-14 1.985613500e-14)
        0.014915	1.013234911e+05	(-6.274051004e-01 -3.266236496e-14 3.319405289e-14)
       0.0149175	1.013234879e+05	(-6.274575280e-01 7.541214115e-14 1.819855272e-13)
         0.01492	1.013234847e+05	(-6.275084074e-01 1.416096867e-13 -2.437082032e-13)
       0.0149225	1.013234815e+05	(-6.275577385e-01 -1.597338574e-13 -1.827794659e-13)
        0.014925	1.013234783e+05	(-6.276055212e-01 1.823016594e-13 -4.760141654e-14)
       0.0149275	1.013234751e+05	(-6.276517553e-01 1.771566737e-13 7.521930853e-14)
         0.01493	1.013234719e+05	(-6.276964407e-01 -1.682550214e-13 -1.386711894e-13)
       0.0149325	1.013234686e+05	(-6.277395774e-01 1.720845410e-13 9.487609937e-14)
        0.014935	1.013234654e+05	(-6.277811651e-01 2.652993704e-14 -9.306889009e-14)
       0.0149375	1.013234622e+05	(-6.278212039e-01 1.037210715e-13 1.897820806e-13)
         0.01494	1.013234590e+05	(-6.278596936e-01 2.799042053e-13 -8.964995919e-14)
       0.0149425	1.013234558e+05	(-6.278966342e-01 -1.524504093e-14 7.090435761e-14)
        0.014945	1.013234526e+05	(-6.279320254e-01 5.988895551e-14 7.673964608e-14)
       0.0149475	1.013234494e+05	(-6.279658673e-01 1.231187609e-13 1.360727617e-13)
         0.01495	1.013234461e+05	(-6.279981597e-01 -4.500138376e-14 1.237297827e-13)
       0.0149525	1.013234429e+05	(-6.280289026e-01 -8.865600211e-14 8.444178630e-14)
        0.014955	1.013234397e+05	(-6.280580960e-01 1.962310690e-13 1.454252857e-13)
       0.0149575	1.013234365e+05	(-6.280857396e-01 4.328521291e-14 3.549767770e-14)
         0.01496	1.013234333e+05	(-6.281118335e-01 -9.921014965e-15 3.453481600e-14)
       0.0149625	1.013234301e+05	(-6.281363776e-01 -2.250122029e-14 -4.495964160e-14)
        0.014965	1.013234269e+05	(-6.281593719e-01 8.873490827e-14 4.486112022e-14)
       0.0149675	1.013234237e+05	(-6.281808162e-01 -3.762427582e-14 2.279810844e-16)
         0.01497	1.013234205e+05	(-6.282007105e-01 1.170782584e-13 3.066898831e-14)
       0.0149725	1.013234173e+05	(-6.282190549e-01 8.198466109e-14 1.940150982e-13)
        0.014975	1.013234140e+05	(-6.282358491e-01 -7.947837380e-15 -3.182065725e-14)
       0.0149775	1.013234108e+05	(-6.282510933e-01 2.298294234e-13 -1.254393539e-13)
         0.01498	1.013234076e+05	(-6.282647873e-01 -9.337076764e-14 9.781503760e-14)
       0.0149825	1.013234044e+05	(-6.282769311e-01 1.183428052e-13 -2.136835806e-14)
        0.014985	1.013234012e+05	(-6.282875247e-01 7.902729939e-14 -5.745099861e-14)
       0.0149875	1.013233979e+05	(-6.282965681e-01 1.118742540e-13 -3.700932246e-14)
         0.01499	1.013233947e+05	(-6.283040612e-01 3.043873038e-14 -6.005589365e-14)
       0.0149925	1.013233914e+05	(-6.283100040e-01 7.631450935e-14 -7.994379021e-14)
        0.014995	1.013233882e+05	(-6.283143966e-01 1.601394240e-14 7.179036089e-14)
       0.0149975	1.013233849e+05	(-6.283172388e-01 1.874593641e-13 -5.517035291e-14)
           0.015	1.013233810e+05	(-6.283747011e-01 -2.630149429e-06 -1.127638558e-05)
       0.0150025	1.013233782e+05	(-6.282582780e-01 -2.568295417e-06 1.809446359e-05)
        0.015005	1.013233750e+05	(-6.283202876e-01 5.198441395e-06 -6.818072019e-06)
       0.0150075	1.013233718e+05	(-6.283131046e-01 -9.523047078e-14 -3.177455302e-14)
         0.01501	1.013233685e+05	(-6.283081953e-01 1.819917236e-13 1.181492098e-13)
       0.0150125	1.013233652e+05	(-6.283017357e-01 1.319006493e-13 2.093388497e-13)
        0.015015	1.013233618e+05	(-6.282937259e-01 1.383544916e-13 -2.638975839e-13)
       0.0150175	1.013233585e+05	(-6.282841657e-01 1.950819376e-13 -7.358739234e-14)
         0.01502	1.013233552e+05	(-6.282730554e-01 1.253003508e-13 1.822732847e-14)
       0.0150225	1.013233518e+05	(-6.282603948e-01 1.198416336e-13 9.202220762e-14)
        0.015025	1.013233484e+05	(-6.282461841e-01 -6.498268015e-14 -2.128253986e-13)
       0.0150275	1.013233451e+05	(-6.282304233e-01 -2.711273245e-13 2.822896726e-13)
         0.01503	1.013233417e+05	(-6.282131123e-01 2.745129878e-13 -2.201508585e-13)
       0.0150325	1.013233383e+05	(-6.281942513e-01 -1.495370944e-14 3.336909950e-13)
        0.015035	1.013233348e+05	(-6.281738403e-01 -1.466843890e-14 -3.861093823e-14)
       0.0150375	1.013233314e+05	(-6.281518793e-01 2.138442470e-14 -1.568698431e-13)
         0.01504	1.013233280e+05	(-6.281283685e-01 6.510610226e-14 -2.028910285e-15)
       0.0150425	1.013233245e+05	(-6.281033078e-01 -9.617013303e-14 6.763847255e-15)
        0.015045	1.013233211e+05	(-6.280766973e-01 2.693781008e-13 6.790706320e-14)
       0.0150475	1.013233176e+05	(-6.280485370e-01 -3.313286997e-14 -8.933027773e-14)
         0.01505	1.013233141e+05	(-6.280188272e-01 6.931102756e-14 -2.174205127e-13)
       0.0150525	1.013233106e+05	(-6.279875677e-01 3.890287013e-14 2.637471143e-13)
        0.015055	1.013233071e+05	(-6.279547588e-01 -6.982802200e-14 -1.261234515e-13)
       0.0150575	1.013233036e+05	(-6.279204005e-01 -3.129673434e-14 2.516770426e-13)
         0.01506	1.013233000e+05	(-6.278844928e-01 1.686104029e-13 -3.850029713e-14)
       0.0150625	1.013232965e+05	(-6.278470359e-01 -6.183687835e-14 -1.921558904e-13)
        0.015065	1.013232929e+05	(-6.278080298e-01 1.408410026e-13 1.639142440e-13)
       0.0150675	1.013232894e+05	(-6.277674747e-01 5.819357868e-14 -1.743355952e-13)
         0.01507	1.013232858e+05	(-6.277253706e-01 3.027471391e-13 1.434968350e-13)
       0.0150725	1.013232822e+05	(-6.276817177e-01 -4.633517474e-14 1.238728073e-13)
        0.015075	1.013232786e+05	(-6.276365160e-01 -7.989886552e-14 -2.201332075e-14)
       0.0150775	1.013232750e+05	(-6.275897657e-01 1.945574794e-13 -7.476827715e-14)
         0.01508	1.013232713e+05	(-6.275414669e-01 -3.480800397e-14 7.074363421e-14)
       0.0150825	1.013232677e+05	(-6.274916197e-01 1.086720962e-13 1.258284082e-13)
        0.015085	1.013232640e+05	(-6.274402242e-01 1.738819336e-15 -3.162029915e-13)
       0.0150875	1.013232604e+05	(-6.273872805e-01 -9.359988347e-14 3.358502773e-13)
         0.01509	1.013232567e+05	(-6.273327889e-01 2.827234999e-13 -1.353272386e-13)
       0.0150925	1.013232530e+05	(-6.272767494e-01 -2.123519582e-13 -2.265240528e-14)
        0.015095	1.013232493e+05	(-6.272191621e-01 1.772286523e-13 7.493248466e-14)
       0.0150975	1.013232456e+05	(-6.271600272e-01 -1.443589895e-14 -1.668710532e-13)
          0.0151	1.013232419e+05	(-6.270993449e-01 6.503808322e-14 1.173984594e-13)
       0.0151025	1.013232381e+05	(-6.270371153e-01 7.255631872e-14 6.833412845e-15)
        0.015105	1.013232343e+05	(-6.269733385e-01 1.891158597e-13 -5.853053501e-15)
       0.0151075	1.013232306e+05	(-6.269080147e-01 -1.094550586e-13 8.079592742e-14)
         0.01511	1.013232268e+05	(-6.268411441e-01 1.468726809e-13 -1.127062208e-13)
       0.0151125	1.013232230e+05	(-6.267727268e-01 4.751611196e-14 -9.549641738e-14)
        0.015115	1.013232191e+05	(-6.267027630e-01 1.563181562e-13 1.900513153e-13)
       0.0151175	1.013232153e+05	(-6.266312529e-01 -1.330155174e-14 1.561155849e-16)
         0.01512	1.013232114e+05	(-6.265581966e-01 9.942483376e-14 8.715686332e-14)
       0.0151225	1.013232076e+05	(-6.264835944e-01 1.527022353e-13 -1.034982740e-13)
        0.015125	1.013232037e+05	(-6.264074464e-01 2.090168615e-13 -1.726534238e-13)
       0.0151275	1.013231998e+05	(-6.263297528e-01 -1.563398670e-13 2.298719361e-13)
         0.01513	1.013231959e+05	(-6.262505138e-01 1.246918543e-13 -1.078167313e-13)
       0.0151325	1.013231919e+05	(-6.261697295e-01 1.275899188e-13 -2.293725254e-14)
        0.015135	1.013231880e+05	(-6.260874003e-01 7.270639357e-14 -1.820137485e-15)
       0.0151375	1.013231840e+05	(-6.260035262e-01 -2.642954536e-14 2.147426618e-13)
         0.01514	1.013231800e+05	(-6.259181076e-01 1.870718273e-14 1.241898155e-14)
       0.0151425	1.013231760e+05	(-6.258311446e-01 1.792013674e-13 -6.198550837e-14)
        0.015145	1.013231720e+05	(-6.257426373e-01 -5.876137616e-14 2.000464069e-13)
       0.0151475	1.013231680e+05	(-6.256525862e-01 1.373991807e-13 -2.217763938e-13)
         0.01515	1.013231640e+05	(-6.255609912e-01 2.157679692e-14 -1.613201822e-13)
       0.0151525	1.013231599e+05	(-6.254678528e-01 -2.174509956e-14 7.463750581e-14)
        0.015155	1.013231559e+05	(-6.253731711e-01 3.764003645e-14 -8.513406841e-14)
       0.0151575	1.013231518e+05	(-6.252769464e-01 -2.054314389e-14 7.166087210e-15)
         0.01516	1.013231477e+05	(-6.251791788e-01 -5.515099797e-14 1.081353587e-13)
       0.0151625	1.013231437e+05	(-6.250798687e-01 1.647706243e-13 1.174933613e-13)
        0.015165	1.013231396e+05	(-6.249790163e-01 -4.311196515e-14 -5.134278855e-14)
       0.0151675	1.013231355e+05	(-6.248766217e-01 1.163690670e-13 -1.203772577e-13)
         0.01517	1.013231315e+05	(-6.247726854e-01 -1.158562973e-13 -7.311576037e-14)
       0.0151725	1.013231274e+05	(-6.246672075e-01 7.971654599e-14 5.271298444e-14)
        0.015175	1.013231233e+05	(-6.245601883e-01 -4.564106930e-14 2.253970953e-13)
       0.0151775	1.013231193e+05	(-6.244516280e-01 3.108206577e-14 -5.745282604e-14)
         0.01518	1.013231153e+05	(-6.243415270e-01 5.094014058e-15 1.298878705e-13)
       0.0151825	1.013231113e+05	(-6.242298855e-01 -9.434071050e-14 -1.719112486e-13)
        0.015185	1.013231073e+05	(-6.241167037e-01 2.771847695e-13 -1.063412860e-14)
       0.0151875	1.013231034e+05	(-6.240019820e-01 -9.457367107e-14 6.712443322e-14)
         0.01519	1.013230995e+05	(-6.238857207e-01 1.098170802e-14 1.427854530e-13)
       0.0151925	1.013230956e+05	(-6.237679200e-01 4.978016620e-14 -4.924486532e-14)
        0.015195	1.013230918e+05	(-6.236485801e-01 6.571015525e-14 2.263672786e-13)
       0.0151975	1.013230880e+05	(-6.235277015e-01 -1.440122062e-13 -4.065841374e-15)
          0.0152	1.013230842e+05	(-6.234052844e-01 2.218724554e-13 -4.575812188e-14)
       0.0152025	1.013230805e+05	(-6.232813291e-01 2.322375794e-14 -6.145262580e-14)
        0.015205	1.013230769e+05	(-6.231558360e-01 -3.424553766e-15 -1.381297212e-13)
       0.0152075	1.013230733e+05	(-6.230288052e-01 1.953825945e-13 4.838789660e-14)
         0.01521	1.013230698e+05	(-6.229002372e-01 4.726626154e-14 9.066503448e-16)
       0.0152125	1.013230664e+05	(-6.227701322e-01 3.010587632e-13 1.930106500e-14)
        0.015215	1.013230630e+05	(-6.226384907e-01 1.067404954e-13 -1.290406127e-13)
       0.0152175	1.013230597e+05	(-6.225053128e-01 2.557426393e-14 2.926259961e-13)
         0.01522	1.013230564e+05	(-6.223705989e-01 -1.430602738e-14 -9.070801754e-14)
       0.0152225	1.013230533e+05	(-6.222343494e-01 2.117133694e-13 -2.706404399e-15)
        0.015225	1.013230502e+05	(-6.220965647e-01 -2.701271679e-15 8.700269939e-14)
       0.0152275	1.013230472e+05	(-6.219572449e-01 1.096890881e-14 2.009201742e-13)
         0.01523	1.013230443e+05	(-6.218163905e-01 1.410346258e-14 -3.574717602e-14)
       0.0152325	1.013230414e+05	(-6.216740019e-01 6.075139276e-14 -8.642270852e-15)
        0.015235	1.013230387e+05	(-6.215300793e-01 3.409288298e-14 -2.909015051e-14)
       0.0152375	1.013230360e+05	(-6.213846232e-01 2.058657240e-13 -6.267096438e-14)
         0.01524	1.013230335e+05	(-6.212376339e-01 -1.076887782e-13 -1.808297736e-14)
       0.0152425	1.013230310e+05	(-6.210891117e-01 -3.341696184e-14 1.457056687e-13)
        0.015245	1.013230286e+05	(-6.209390571e-01 2.161813259e-13 9.891770224e-14)
       0.0152475	1.013230263e+05	(-6.207874703e-01 -1.816726521e-14 -1.141889972e-13)
         0.01525	1.013230241e+05	(-6.206343519e-01 1.650079032e-13 1.002223032e-13)
       0.0152525	1.013230221e+05	(-6.204797020e-01 5.234424231e-14 -1.232056466e-13)
        0.015255	1.013230201e+05	(-6.203235212e-01 1.935288502e-13 -2.024219315e-14)
       0.0152575	1.013230182e+05	(-6.201658098e-01 -1.422145676e-13 -1.533109124e-13)
         0.01526	1.013230164e+05	(-6.200065682e-01 3.274814194e-13 2.039274531e-13)
       0.0152625	1.013230147e+05	(-6.198457969e-01 2.481282516e-14 2.073068565e-15)
        0.015265	1.013230131e+05	(-6.196834961e-01 -3.739990440e-14 2.103350760e-13)
       0.0152675	1.013230116e+05	(-6.195196662e-01 1.823987840e-14 -4.654398054e-14)
         0.01527	1.013230102e+05	(-6.193543078e-01 1.506776404e-13 -5.077562659e-14)
       0.0152725	1.013230089e+05	(-6.191874212e-01 -1.391710553e-13 4.220489945e-15)
        0.015275	1.013230077e+05	(-6.190190068e-01 9.642203010e-14 1.353405018e-15)
       0.0152775	1.013230066e+05	(-6.188490651e-01 -3.683343805e-14 2.019959661e-13)
         0.01528	1.013230056e+05	(-6.186775964e-01 -7.084830162e-14 2.021297093e-13)
       0.0152825	1.013230047e+05	(-6.185046011e-01 5.098202509e-14 1.519132453e-13)
        0.015285	1.013230039e+05	(-6.183300798e-01 -5.402725376e-14 -8.422509429e-14)
       0.0152875	1.013230032e+05	(-6.181540328e-01 -3.443441913e-14 8.213343834e-14)
         0.01529	1.013230026e+05	(-6.179764606e-01 2.667531210e-14 -2.246780670e-13)
       0.0152925	1.013230022e+05	(-6.177973635e-01 -2.132363674e-14 -6.129261156e-14)
        0.015295	1.013230018e+05	(-6.176167422e-01 8.534410650e-14 2.152308074e-13)
       0.0152975	1.013230015e+05	(-6.174345969e-01 3.914456496e-14 -6.738570740e-14)
          0.0153	1.013230013e+05	(-6.172509281e-01 9.616855436e-14 -1.358256806e-13)
       0.0153025	1.013230012e+05	(-6.170657364e-01 1.829792295e-13 4.558525576e-14)
        0.015305	1.013230012e+05	(-6.168790221e-01 -2.161747812e-13 9.465044783e-14)
       0.0153075	1.013230013e+05	(-6.166907857e-01 1.830145494e-13 -6.051725808e-14)
         0.01531	1.013230015e+05	(-6.165010277e-01 -2.393806291e-13 7.074567022e-14)
       0.0153125	1.013230018e+05	(-6.163097485e-01 1.119512772e-13 2.734224376e-13)
        0.015315	1.013230021e+05	(-6.161169487e-01 -8.797168767e-14 2.790169486e-14)
       0.0153175	1.013230026e+05	(-6.159226286e-01 -5.061449247e-14 -5.687265809e-14)
         0.01532	1.013230032e+05	(-6.157267888e-01 2.551363992e-13 1.145149663e-13)
       0.0153225	1.013230038e+05	(-6.155294298e-01 -5.619097093e-14 -8.157547028e-14)
        0.015325	1.013230045e+05	(-6.153305520e-01 1.678804425e-13 1.034631753e-13)
       0.0153275	1.013230053e+05	(-6.151301559e-01 -3.027040292e-14 5.515033835e-14)
         0.01533	1.013230062e+05	(-6.149282421e-01 5.343958151e-14 1.643651719e-14)
       0.0153325	1.013230072e+05	(-6.147248110e-01 -5.188892132e-15 -2.300890273e-13)
        0.015335	1.013230082e+05	(-6.145198631e-01 -4.175597733e-14 3.084451583e-13)
       0.0153375	1.013230094e+05	(-6.143133990e-01 1.434466204e-13 2.923592224e-14)
         0.01534	1.013230106e+05	(-6.141054191e-01 7.192458509e-15 -1.119766893e-13)
       0.0153425	1.013230118e+05	(-6.138959239e-01 -2.908331254e-13 2.382155313e-13)
        0.015345	1.013230132e+05	(-6.136849141e-01 2.375674267e-13 -1.305019793e-13)
       0.0153475	1.013230146e+05	(-6.134723900e-01 6.055085329e-14 -1.116476379e-13)
         0.01535	1.013230160e+05	(-6.132583522e-01 -7.318279995e-14 -1.137169159e-14)
       0.0153525	1.013230176e+05	(-6.130428013e-01 -4.912961314e-14 1.607355415e-13)
        0.015355	1.013230191e+05	(-6.128257378e-01 1.961331711e-13 5.691527793e-14)
       0.0153575	1.013230208e+05	(-6.126071622e-01 -1.404920061e-14 -2.395410397e-14)
         0.01536	1.013230225e+05	(-6.123870750e-01 -1.142253901e-13 5.658735652e-14)
       0.0153625	1.013230242e+05	(-6.121654768e-01 6.101428551e-14 6.758087589e-14)
        0.015365	1.013230260e+05	(-6.119423682e-01 8.846978320e-14 3.580719644e-14)
