# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039730e-01
#           Time	areaAverage(p)	areaAverage(U)
        0.021455	1.013320855e+05	(-4.667731488e-19 1.788729220e-19 2.248688162e-19)
       0.0214575	1.013320816e+05	(1.203559232e-18 2.896037784e-20 6.269070028e-19)
         0.02146	1.013320778e+05	(-5.289527836e-19 -1.652445089e-19 -5.928359700e-19)
       0.0214625	1.013320739e+05	(-4.548482873e-19 1.320252519e-20 -1.090273048e-19)
        0.021465	1.013320699e+05	(4.769944586e-20 1.688645561e-19 -2.044261966e-20)
       0.0214675	1.013320660e+05	(1.396912343e-19 2.374325095e-19 1.703551638e-19)
         0.02147	1.013320620e+05	(1.056202016e-19 2.421172765e-19 3.270819145e-19)
       0.0214725	1.013320580e+05	(-2.631987281e-19 1.143509037e-19 -2.725682621e-19)
        0.021475	1.013320540e+05	(-8.773290935e-19 -2.444596600e-19 -2.180546097e-19)
       0.0214775	1.013320499e+05	(-9.965777082e-20 -7.240094461e-20 -2.044261966e-20)
         0.02148	1.013320459e+05	(2.189063855e-19 3.732907527e-19 -5.110654914e-20)
       0.0214825	1.013320418e+05	(3.228230354e-19 -5.374705418e-19 1.635409572e-19)
        0.021485	1.013320377e+05	(-2.129439547e-19 -1.271275410e-19 -3.270819145e-19)
       0.0214875	1.013320335e+05	(-7.521180481e-19 -9.135295658e-20 1.328770278e-19)
         0.02149	1.013320294e+05	(2.299794711e-20 6.601262597e-20 2.930108817e-19)
       0.0214925	1.013320252e+05	(8.177047862e-20 -1.775952583e-19 -6.814206552e-20)
        0.021495	1.013320210e+05	(-3.654118263e-19 -1.083884730e-19 -1.839835769e-19)
       0.0214975	1.013320167e+05	(4.267396853e-19 -3.334702331e-19 -1.192486147e-19)
          0.0215	1.013320125e+05	(3.219712596e-19 6.941972925e-20 -3.441174309e-19)
       0.0215025	1.013320082e+05	(1.703551638e-19 1.850482967e-19 2.180546097e-19)
        0.021505	1.013320039e+05	(7.061221539e-19 6.473496224e-20 2.691611588e-19)
       0.0215075	1.013319996e+05	(1.046832482e-18 -3.300631298e-20 -1.942048867e-19)
         0.02151	1.013319952e+05	(-7.759677711e-19 -3.534869649e-20 -3.407103276e-20)
       0.0215125	1.013319908e+05	(-6.805688794e-19 -1.086014169e-20 1.056202016e-19)
        0.021515	1.013319865e+05	(-4.267396853e-19 -1.281922608e-19 -3.781884636e-19)
       0.0215175	1.013319820e+05	(2.402007809e-19 -5.070195562e-19 5.212868012e-19)
         0.02152	1.013319776e+05	(-2.129439547e-19 3.381550001e-19 -5.553578340e-19)
       0.0215225	1.013319731e+05	(-2.563845215e-19 -2.853448994e-20 -6.643851388e-19)
        0.021525	1.013319686e+05	(-3.824473427e-19 -7.453038416e-20 3.509316374e-19)
       0.0215275	1.013319641e+05	(-5.536542823e-19 2.046391405e-19 4.429234259e-20)
         0.02153	1.013319596e+05	(4.028899624e-19 1.230816058e-19 -3.407103276e-21)
       0.0215325	1.013319550e+05	(1.336436260e-18 3.000380322e-19 2.793824686e-19)
        0.021535	1.013319504e+05	(1.976119900e-19 -5.655791438e-19 2.793824686e-19)
       0.0215375	1.013319458e+05	(6.567191564e-19 9.199178845e-20 6.303141060e-19)
         0.02154	1.013319412e+05	(-2.810860203e-19 1.262757652e-19 -2.112404031e-19)
       0.0215425	1.013319366e+05	(-3.066392948e-20 3.688189296e-19 7.734124436e-19)
        0.021545	1.013319319e+05	(-3.296372419e-19 5.008441816e-19 6.814206552e-20)
       0.0215475	1.013319272e+05	(1.319400744e-18 1.296828684e-19 4.667731488e-19)
         0.02155	1.013319225e+05	(3.015286399e-19 -1.232945498e-19 -5.110654914e-20)
       0.0215525	1.013319178e+05	(-1.218039421e-19 -3.326184573e-19 1.396912343e-19)
        0.021555	1.013319130e+05	(9.454711591e-19 2.331736304e-19 2.112404031e-19)
       0.0215575	1.013319082e+05	(3.705224813e-19 -4.067229536e-20 -3.304890178e-19)
         0.02156	1.013319034e+05	(-8.074834764e-19 -4.982888541e-19 -2.691611588e-19)
       0.0215625	1.013318986e+05	(7.648946854e-19 -4.024640745e-20 1.294699245e-19)
        0.021565	1.013318937e+05	(-2.018708691e-19 1.407559541e-19 4.599589422e-19)
       0.0215675	1.013318889e+05	(5.246939045e-19 1.873906802e-20 -1.056202016e-19)
         0.02157	1.013318840e+05	(-6.805688794e-19 -1.861130164e-19 1.158415114e-19)
       0.0215725	1.013318791e+05	(1.379876827e-19 -2.193322734e-20 -6.200927962e-19)
        0.021575	1.013318742e+05	(-6.916419650e-19 2.012320372e-19 9.199178845e-20)
       0.0215775	1.013318692e+05	(7.921515116e-20 -2.003802614e-19 1.124344081e-19)
         0.02158	1.013318642e+05	(8.424062850e-19 -4.919005355e-20 3.679671538e-19)
       0.0215825	1.013318592e+05	(-1.084310618e-18 -3.119628937e-19 1.805764736e-19)
        0.021585	1.013318542e+05	(6.022055040e-19 -4.633660455e-19 1.907977834e-19)
       0.0215875	1.013318492e+05	(-1.933531109e-19 1.954825505e-19 -5.110654914e-20)
         0.02159	1.013318441e+05	(-3.441174309e-19 2.348771821e-19 -1.567267507e-19)
       0.0215925	1.013318391e+05	(-5.042512848e-19 -1.028519301e-19 -6.541638290e-19)
        0.021595	1.013318340e+05	(-4.258879095e-19 1.117955762e-19 5.417294209e-19)
       0.0215975	1.013318289e+05	(-7.342307559e-19 3.379420562e-19 1.942048867e-19)
          0.0216	1.013318237e+05	(2.333865744e-19 1.556620309e-19 -6.814206552e-20)
       0.0216025	1.013318186e+05	(-1.797246978e-19 1.098790806e-19 1.226557179e-19)
        0.021605	1.013318134e+05	(2.001673175e-19 -2.565974655e-19 -1.294699245e-19)
       0.0216075	1.013318082e+05	(6.413871917e-19 8.730702144e-21 3.407103276e-20)
         0.02161	1.013318030e+05	(1.771693703e-19 1.298958124e-19 -3.679671538e-19)
       0.0216125	1.013317978e+05	(-1.107308565e-19 -2.346642381e-19 3.236748112e-19)
        0.021615	1.013317925e+05	(-4.710320279e-19 -1.292569805e-19 -2.078332998e-19)
       0.0216175	1.013317872e+05	(-9.361016250e-19 3.119628937e-19 -2.316830228e-19)
         0.02162	1.013317819e+05	(-3.253783628e-19 2.947144334e-19 -2.044261966e-19)
       0.0216225	1.013317766e+05	(6.456460708e-19 -1.939919428e-19 -2.248688162e-19)
        0.021625	1.013317713e+05	(-1.456536650e-19 3.228230354e-19 5.144725947e-19)
       0.0216275	1.013317660e+05	(4.505894082e-19 2.923720499e-19 2.419043326e-19)
         0.02163	1.013317606e+05	(-1.507643200e-19 2.025097010e-19 -6.814206552e-21)
       0.0216325	1.013317552e+05	(3.313407936e-19 -3.304890178e-19 2.078332998e-19)
        0.021635	1.013317498e+05	(-1.073237532e-18 1.322381959e-19 3.781884636e-19)
       0.0216375	1.013317444e+05	(7.665982371e-19 -2.542550820e-19 1.771693703e-19)
         0.02164	1.013317389e+05	(9.028823681e-20 -2.350901260e-19 4.599589422e-19)
       0.0216425	1.013317335e+05	(-4.906228717e-19 3.445433188e-19 -5.655791438e-19)
        0.021645	1.013317280e+05	(-5.562096098e-19 -1.064719774e-19 -9.880599500e-20)
       0.0216475	1.013317225e+05	(-3.918168767e-19 -3.328314013e-19 -2.487185391e-19)
         0.02165	1.013317170e+05	(4.667731488e-19 -3.066392948e-20 -5.246939045e-19)
       0.0216525	1.013317115e+05	(-3.074910706e-19 6.601262597e-21 1.703551638e-20)
        0.021655	1.013317059e+05	(-2.240170404e-19 -4.237584699e-19 2.078332998e-19)
       0.0216575	1.013317004e+05	(7.444520658e-19 -1.384135706e-19 1.362841310e-19)
         0.02166	1.013316948e+05	(-2.052779724e-19 1.043425378e-20 4.804015619e-19)
       0.0216625	1.013316892e+05	(2.725682621e-19 -1.081755290e-19 -2.555327457e-19)
        0.021665	1.013316836e+05	(-9.855046225e-19 4.209901985e-19 4.769944586e-19)
       0.0216675	1.013316780e+05	(3.185641563e-19 1.548102551e-19 -3.509316374e-19)
         0.02167	1.013316723e+05	(3.526351891e-19 3.062134069e-19 2.112404031e-19)
       0.0216725	1.013316666e+05	(6.132785897e-20 1.746140429e-20 -4.088523931e-20)
        0.021675	1.013316610e+05	(2.129439547e-20 -2.295535832e-19 -7.154916879e-20)
       0.0216775	1.013316553e+05	(5.102137156e-19 4.548482873e-19 4.599589422e-19)
         0.02168	1.013316495e+05	(-3.517834132e-19 3.564681802e-19 -9.199178845e-20)
       0.0216825	1.013316438e+05	(1.532344698e-18 3.094075662e-19 -2.827895719e-19)
        0.021685	1.013316381e+05	(-4.446269775e-19 6.430907433e-20 2.112404031e-19)
       0.0216875	1.013316323e+05	(1.320252519e-19 -1.181838949e-19 1.362841310e-20)
         0.02169	1.013316265e+05	(-5.068066123e-19 7.197505670e-20 -4.804015619e-19)
       0.0216925	1.013316207e+05	(-4.991406299e-19 2.725682621e-20 1.703551638e-20)
        0.021695	1.013316149e+05	(5.195832496e-20 2.361548458e-19 2.589398490e-19)
       0.0216975	1.013316091e+05	(-4.395163226e-19 -4.454787533e-19 2.350901260e-19)
          0.0217	1.013316032e+05	(-4.190737029e-19 2.789565807e-19 1.396912343e-19)
       0.0217025	1.013315974e+05	(1.703551638e-20 -5.498212911e-19 -4.769944586e-19)
        0.021705	1.013315915e+05	(3.126017256e-19 -2.468020435e-19 2.180546097e-19)
       0.0217075	1.013315856e+05	(-1.103901461e-18 -1.286181487e-19 3.270819145e-19)
         0.02171	1.013315797e+05	(7.069739297e-19 3.930945405e-19 -3.236748112e-19)
       0.0217125	1.013315737e+05	(-1.152452683e-18 -8.030116533e-19 -2.861966752e-19)
        0.021715	1.013315678e+05	(-3.407103276e-19 -1.075366971e-19 -3.952239800e-19)
       0.0217175	1.013315618e+05	(5.987984007e-19 2.112404031e-19 -4.020381866e-19)
         0.02172	1.013315559e+05	(-4.616624939e-19 1.341546915e-19 1.362841310e-19)
       0.0217225	1.013315499e+05	(5.170279221e-19 3.777625757e-19 1.533196474e-19)
        0.021725	1.013315439e+05	(1.524678716e-19 -4.094912250e-19 7.836337534e-20)
       0.0217275	1.013315379e+05	(5.962430733e-20 4.940299750e-19 5.792075569e-20)
         0.02173	1.013315318e+05	(1.482089925e-19 1.622632935e-19 1.907977834e-19)
       0.0217325	1.013315258e+05	(-1.056202016e-19 7.729865557e-20 -3.543387407e-19)
        0.021735	1.013315197e+05	(-1.750399308e-18 3.862803339e-19 -3.100463981e-19)
       0.0217375	1.013315136e+05	(-4.071488415e-19 5.902806425e-19 2.044261966e-20)
         0.02174	1.013315075e+05	(-9.454711591e-20 2.519126985e-19 -2.384972293e-19)
       0.0217425	1.013315014e+05	(3.841508944e-19 6.782264959e-19 -4.463305291e-19)
        0.021745	1.013314953e+05	(-1.226557179e-19 6.771617761e-20 -1.396912343e-19)
       0.0217475	1.013314891e+05	(2.810860203e-19 1.748269868e-19 1.533196474e-19)
         0.02175	1.013314830e+05	(4.761426828e-19 2.227393767e-19 6.814206552e-21)
       0.0217525	1.013314768e+05	(-1.005095466e-19 -2.112404031e-19 -2.691611588e-19)
        0.021755	1.013314706e+05	(-3.134535014e-19 -3.718001450e-19 5.996501766e-19)
       0.0217575	1.013314644e+05	(3.458209825e-19 4.520800159e-19 -7.086774814e-19)
         0.02176	1.013314582e+05	(-7.921515116e-19 -1.071108092e-19 -3.066392948e-20)
       0.0217625	1.013314520e+05	(5.766522294e-19 6.739676168e-19 2.555327457e-19)
        0.021765	1.013314457e+05	(1.243592696e-19 3.123887816e-19 -2.861966752e-19)
       0.0217675	1.013314395e+05	(5.417294209e-19 -1.258498773e-19 -1.328770278e-19)
         0.02177	1.013314332e+05	(-4.812533377e-19 -1.128602960e-19 1.976119900e-19)
       0.0217725	1.013314269e+05	(1.820244925e-18 -3.811696790e-19 5.587649372e-19)
        0.021775	1.013314206e+05	(-3.475245341e-19 3.475245341e-19 2.657540555e-19)
       0.0217775	1.013314143e+05	(-1.189930819e-18 6.814206552e-20 -3.815955669e-19)
         0.02178	1.013314080e+05	(9.531371414e-19 -1.281922608e-19 5.655791438e-19)
       0.0217825	1.013314016e+05	(3.713742571e-19 -6.447942950e-19 -3.407103276e-20)
        0.021785	1.013313952e+05	(9.284356427e-19 -2.246558723e-19 -1.362841310e-20)
       0.0217875	1.013313889e+05	(-7.061221539e-19 4.026770184e-19 6.814206552e-21)
         0.02179	1.013313825e+05	(-1.788729220e-20 4.844474970e-19 8.517758190e-20)
       0.0217925	1.013313761e+05	(-1.145638477e-18 -4.663472609e-20 -2.248688162e-19)
        0.021795	1.013313697e+05	(-4.659213730e-19 1.041295939e-19 -3.747813603e-20)
       0.0217975	1.013313632e+05	(1.697589207e-18 -5.166020342e-19 -2.964179850e-19)
          0.0218	1.013313568e+05	(-3.015286399e-19 1.729104913e-19 2.998250883e-19)
       0.0218025	1.013313503e+05	(-5.451365241e-20 -1.068978653e-19 1.499125441e-19)
        0.021805	1.013313438e+05	(-2.112404031e-19 -3.002509762e-20 4.872157684e-19)
       0.0218075	1.013313374e+05	(6.430907433e-19 -7.985398303e-20 4.769944586e-20)
         0.02181	1.013313308e+05	(1.158415114e-19 8.113164676e-20 2.419043326e-19)
       0.0218125	1.013313243e+05	(7.921515116e-20 -1.252110454e-19 -2.010190933e-19)
        0.021815	1.013313178e+05	(-8.304814235e-19 4.454787533e-19 -1.056202016e-19)
       0.0218175	1.013313113e+05	(3.066392948e-19 -4.612366060e-19 -3.338961210e-19)
         0.02182	1.013313047e+05	(-1.504236096e-18 4.399422105e-19 5.451365241e-20)
       0.0218225	1.013312981e+05	(-2.206099371e-19 -1.648186210e-19 -2.384972293e-19)
        0.021825	1.013312915e+05	(-1.950566625e-19 -2.074074119e-19 1.056202016e-19)
       0.0218275	1.013312849e+05	(-6.269070028e-19 2.238040964e-19 2.316830228e-19)
         0.02183	1.013312783e+05	(-6.856795343e-19 1.064719774e-19 4.667731488e-19)
       0.0218325	1.013312717e+05	(-8.202601137e-19 3.747813603e-20 2.010190933e-19)
        0.021835	1.013312651e+05	(-2.487185391e-19 7.559510393e-20 2.487185391e-19)
       0.0218375	1.013312584e+05	(8.483687157e-19 -6.237128434e-19 9.199178845e-19)
         0.02184	1.013312517e+05	(2.461632117e-19 -1.313864201e-19 -9.539889172e-20)
       0.0218425	1.013312451e+05	(2.546809699e-19 -6.861054222e-19 -6.098714864e-19)
        0.021845	1.013312384e+05	(-8.287778719e-19 1.916495593e-21 -2.453114359e-19)
       0.0218475	1.013312317e+05	(-1.047684257e-19 6.686440179e-20 1.533196474e-19)
         0.02185	1.013312249e+05	(1.073237532e-19 2.018708691e-19 4.088523931e-19)
       0.0218525	1.013312182e+05	(-5.587649372e-19 4.062970656e-19 5.349152143e-19)
        0.021855	1.013312115e+05	(3.296372419e-19 -5.153243705e-20 4.769944586e-20)
       0.0218575	1.013312047e+05	(7.895961842e-19 -4.482470247e-19 -9.199178845e-20)
         0.02186	1.013311979e+05	(8.177047862e-20 6.944102364e-19 3.475245341e-19)
       0.0218625	1.013311911e+05	(-9.803939676e-19 1.322381959e-19 5.860217634e-19)
        0.021865	1.013311843e+05	(8.560346981e-19 -9.220473240e-20 7.836337534e-20)
       0.0218675	1.013311775e+05	(4.539965115e-19 3.108981739e-19 1.022130983e-19)
         0.02187	1.013311707e+05	(-9.812457434e-19 -2.497832589e-19 -1.396912343e-19)
       0.0218725	1.013311639e+05	(1.575785265e-19 -1.034907620e-19 -4.974370783e-19)
        0.021875	1.013311570e+05	(2.631987281e-19 3.162217728e-19 1.022130983e-20)
       0.0218775	1.013311501e+05	(-1.268294194e-18 -5.174538100e-19 2.759753653e-19)
         0.02188	1.013311433e+05	(2.069815240e-19 -8.304814235e-21 -1.328770278e-19)
       0.0218825	1.013311364e+05	(5.161761463e-19 -7.742642194e-19 4.054452898e-19)
        0.021885	1.013311295e+05	(2.700129346e-19 1.181838949e-19 -2.112404031e-19)
       0.0218875	1.013311226e+05	(1.152452683e-18 -1.886683439e-19 1.260628212e-19)
         0.02189	1.013311156e+05	(-6.984561716e-20 3.266560266e-19 2.248688162e-19)
       0.0218925	1.013311087e+05	(-7.504144965e-19 -3.620047231e-21 -1.396912343e-19)
        0.021895	1.013311017e+05	(9.880599500e-20 -3.965016437e-19 -3.032321916e-19)
       0.0218975	1.013310948e+05	(-2.776789170e-19 -7.367860834e-20 5.110654914e-20)
          0.0219	1.013310878e+05	(-2.384972293e-19 -5.229903528e-19 3.713742571e-19)
       0.0219025	1.013310808e+05	(-6.814206552e-19 -1.893071758e-19 -5.792075569e-20)
        0.021905	1.013310738e+05	(-8.517758190e-21 2.957791531e-19 -1.567267507e-19)
       0.0219075	1.013310668e+05	(-3.023804157e-19 -1.703551638e-20 3.407103276e-20)
         0.02191	1.013310597e+05	(5.885770909e-19 2.970568169e-19 2.998250883e-19)
       0.0219125	1.013310527e+05	(3.287854661e-19 3.903262690e-19 -3.441174309e-19)
        0.021915	1.013310456e+05	(-6.311658819e-19 2.753365335e-19 -3.304890178e-19)
       0.0219175	1.013310386e+05	(-1.483793477e-18 5.085101639e-19 4.463305291e-19)
         0.02192	1.013310315e+05	(1.248703351e-18 5.977336810e-19 3.713742571e-19)
       0.0219225	1.013310244e+05	(-3.790402394e-19 1.433112815e-19 7.052703781e-19)
        0.021925	1.013310173e+05	(-8.466651641e-19 -2.414784447e-19 -5.246939045e-19)
       0.0219275	1.013310102e+05	(-4.463305291e-19 -4.940299750e-19 -3.304890178e-19)
         0.02193	1.013310031e+05	(-7.665982371e-19 1.458666090e-19 5.315081110e-19)
       0.0219325	1.013309959e+05	(6.277587786e-19 1.085162393e-18 2.691611588e-19)
        0.021935	1.013309888e+05	(-5.383223176e-19 3.556164044e-19 -3.952239800e-19)
       0.0219375	1.013309816e+05	(3.671153780e-19 7.493497767e-19 6.473496224e-20)
         0.02194	1.013309744e+05	(-8.091870280e-19 9.795421918e-21 1.362841310e-20)
       0.0219425	1.013309672e+05	(-2.037447759e-18 2.497832589e-19 2.623469522e-19)
        0.021945	1.013309600e+05	(-1.533196474e-19 5.361928780e-19 -2.350901260e-19)
       0.0219475	1.013309528e+05	(2.546809699e-19 -9.603772359e-20 1.226557179e-19)
         0.02195	1.013309456e+05	(-6.550156048e-19 -8.666818958e-19 1.022130983e-20)
       0.0219525	1.013309384e+05	(-8.739219903e-19 3.115370058e-19 -7.836337534e-19)
        0.021955	1.013309311e+05	(-2.734200379e-19 2.278500316e-19 -5.655791438e-19)
       0.0219575	1.013309238e+05	(-1.407133653e-18 -9.341851295e-19 -2.861966752e-19)
         0.02196	1.013309166e+05	(-8.594418013e-19 -1.852612406e-20 -1.362841310e-20)
       0.0219625	1.013309093e+05	(-4.872157684e-19 -4.203513667e-19 -1.042573602e-18)
        0.021965	1.013309020e+05	(-5.076583881e-19 7.463685614e-19 3.304890178e-19)
       0.0219675	1.013308947e+05	(-9.216214361e-19 -3.805308471e-19 2.010190933e-19)
         0.02197	1.013308874e+05	(8.117423555e-19 1.535325914e-19 -1.056202016e-19)
       0.0219725	1.013308800e+05	(5.008441816e-19 2.355160139e-19 4.327021160e-19)
        0.021975	1.013308727e+05	(4.199254788e-19 2.955662092e-19 7.495627207e-20)
       0.0219775	1.013308653e+05	(-5.408776450e-19 -9.028823681e-20 1.158415114e-19)
         0.02198	1.013308580e+05	(7.895961842e-19 3.954369240e-19 4.531447357e-19)
       0.0219825	1.013308506e+05	(-1.669480605e-19 -5.459883000e-19 1.771693703e-19)
        0.021985	1.013308432e+05	(4.199254788e-19 9.348239613e-20 4.327021160e-19)
       0.0219875	1.013308358e+05	(1.677998363e-18 3.136664453e-19 8.619971288e-19)
         0.02199	1.013308284e+05	(-3.032321916e-19 6.494790620e-20 5.042512848e-19)
       0.0219925	1.013308209e+05	(7.895961842e-19 1.113696883e-19 -1.873906802e-19)
        0.021995	1.013308135e+05	(-3.373032243e-19 -1.707810517e-19 -1.056202016e-19)
       0.0219975	1.013308060e+05	(-8.475169399e-19 -1.833447450e-19 -4.769944586e-20)
           0.022	1.013307986e+05	(8.117423555e-19 -2.278500316e-19 -3.270819145e-19)
       0.0220025	1.013307911e+05	(9.062894714e-19 4.369609951e-19 -1.294699245e-19)
        0.022005	1.013307836e+05	(3.185641563e-19 -4.872157684e-19 1.805764736e-19)
       0.0220075	1.013307761e+05	(4.599589422e-20 3.536999088e-19 -3.100463981e-19)
         0.02201	1.013307686e+05	(-1.006799018e-18 -5.894288667e-19 1.703551638e-19)
       0.0220125	1.013307611e+05	(3.790402394e-19 2.480797073e-19 -5.110654914e-20)
        0.022015	1.013307536e+05	(-7.589322547e-19 2.544680259e-19 -1.805764736e-19)
       0.0220175	1.013307460e+05	(1.081755290e-18 3.439044869e-19 1.873906802e-19)
         0.02202	1.013307384e+05	(-7.580804789e-19 8.134459071e-20 -1.873906802e-19)
       0.0220225	1.013307309e+05	(-6.064643831e-19 3.947980921e-19 -1.703551638e-20)
        0.022025	1.013307233e+05	(-1.385839257e-18 1.705681077e-19 -7.291201010e-19)
       0.0220275	1.013307157e+05	(3.918168767e-20 -9.561183568e-19 1.976119900e-19)
         0.02203	1.013307081e+05	(-5.970948491e-19 7.964103907e-19 4.054452898e-19)
       0.0220325	1.013307005e+05	(-2.879002268e-19 2.825766279e-19 -5.792075569e-20)
        0.022035	1.013306928e+05	(-6.379800884e-19 -1.997414295e-19 2.759753653e-19)
       0.0220375	1.013306852e+05	(-3.492280858e-19 2.137957306e-19 1.430983376e-19)
         0.02204	1.013306776e+05	(5.979466249e-19 -1.375617948e-19 -6.234998995e-19)
       0.0220425	1.013306699e+05	(-4.327021160e-19 1.667351166e-19 6.814206552e-19)
        0.022045	1.013306622e+05	(-5.374705418e-19 9.463229349e-19 1.567267507e-19)
       0.0220475	1.013306545e+05	(-5.740969020e-19 1.709939957e-19 4.088523931e-19)
         0.02205	1.013306468e+05	(-1.703551638e-21 3.705224813e-19 -7.188987912e-19)
       0.0220525	1.013306391e+05	(1.862833716e-18 2.261464799e-19 -4.769944586e-20)
        0.022055	1.013306314e+05	(4.403680984e-19 -2.715035423e-19 -3.952239800e-19)
       0.0220575	1.013306236e+05	(-5.638755922e-19 -1.083884730e-19 1.056202016e-19)
         0.02206	1.013306159e+05	(-8.858468517e-20 1.807894176e-19 -7.700053403e-19)
       0.0220625	1.013306081e+05	(5.204350254e-19 -6.650239707e-19 5.758004536e-19)
        0.022065	1.013306003e+05	(1.950566625e-19 8.534793706e-19 5.451365241e-19)
       0.0220675	1.013305926e+05	(-1.477831046e-18 2.289147513e-19 4.054452898e-19)
         0.02207	1.013305848e+05	(1.096235479e-18 7.142140242e-19 4.258879095e-19)
       0.0220725	1.013305769e+05	(1.051091361e-18 4.774203465e-19 -1.396912343e-19)
        0.022075	1.013305691e+05	(9.096965747e-19 -2.821507400e-19 -1.260628212e-19)
       0.0220775	1.013305613e+05	(1.984637658e-19 3.515704693e-19 -2.589398490e-19)
         0.02208	1.013305534e+05	(3.253783628e-19 5.364058220e-19 2.964179850e-19)
       0.0220825	1.013305456e+05	(4.114077206e-19 -3.451821506e-19 -2.044261966e-20)
        0.022085	1.013305377e+05	(-1.123492305e-18 -9.503688700e-19 1.022130983e-19)
       0.0220875	1.013305298e+05	(-8.321849751e-19 5.557837219e-20 2.521256424e-19)
         0.02209	1.013305219e+05	(1.170339975e-18 -1.058331455e-19 -4.633660455e-19)
       0.0220925	1.013305140e+05	(1.189930819e-18 6.433036873e-19 -5.008441816e-19)
        0.022095	1.013305061e+05	(3.492280858e-19 -1.516160958e-19 1.533196474e-19)
       0.0220975	1.013304981e+05	(-8.083352522e-19 4.267396853e-19 -5.860217634e-19)
          0.0221	1.013304902e+05	(5.263974561e-19 1.311734761e-19 6.098714864e-19)
       0.0221025	1.013304822e+05	(-3.236748112e-20 -3.952239800e-19 -3.645600505e-19)
        0.022105	1.013304743e+05	(1.196745026e-18 -2.346642381e-19 4.429234259e-20)
       0.0221075	1.013304663e+05	(9.982812598e-19 4.352574435e-19 6.711993453e-19)
         0.02211	1.013304583e+05	(7.018632748e-19 3.975663635e-19 -1.703551638e-20)
       0.0221125	1.013304503e+05	(9.752833127e-19 -3.087687344e-20 9.539889172e-20)
        0.022115	1.013304422e+05	(2.203544044e-18 -1.831318011e-20 -3.134535014e-19)
       0.0221175	1.013304342e+05	(3.134535014e-19 3.581717319e-19 6.064643831e-19)
         0.02212	1.013304261e+05	(-2.137957306e-19 7.191117352e-19 -3.407103276e-19)
       0.0221225	1.013304181e+05	(-1.533196474e-19 6.111491501e-20 -3.407103276e-20)
        0.022125	1.013304100e+05	(-9.974294840e-19 -6.079549908e-19 6.132785897e-20)
       0.0221275	1.013304019e+05	(-4.114077206e-19 5.970948491e-19 4.735873553e-19)
         0.02213	1.013303938e+05	(-7.504144965e-19 -3.996958031e-19 -4.906228717e-19)
       0.0221325	1.013303857e+05	(1.510198527e-18 2.834284038e-19 2.078332998e-19)
        0.022135	1.013303775e+05	(-1.887535215e-18 6.339341533e-19 5.758004536e-19)
       0.0221375	1.013303694e+05	(7.921515116e-19 -7.638299657e-19 2.861966752e-19)
         0.02214	1.013303612e+05	(-1.785322117e-18 1.103901461e-18 -1.533196474e-19)
       0.0221425	1.013303531e+05	(-8.994752648e-19 5.281010078e-20 2.453114359e-19)
        0.022145	1.013303449e+05	(-1.614115177e-18 -1.064719774e-20 -2.044261966e-20)
       0.0221475	1.013303367e+05	(-1.218039421e-18 -1.552361430e-19 7.836337534e-20)
         0.02215	1.013303285e+05	(1.516160958e-19 5.391740934e-19 -2.793824686e-19)
       0.0221525	1.013303202e+05	(3.798920153e-19 5.992242886e-19 -1.090273048e-19)
        0.022155	1.013303120e+05	(-1.993155416e-19 4.554871192e-19 4.088523931e-20)
       0.0221575	1.013303038e+05	(-7.384896350e-19 -1.047045425e-18 1.839835769e-19)
         0.02216	1.013302955e+05	(2.640505039e-20 7.874667446e-19 2.657540555e-19)
       0.0221625	1.013302872e+05	(-3.850026702e-19 -1.416077299e-19 3.713742571e-19)
        0.022165	1.013302789e+05	(-5.383223176e-19 -1.761046506e-19 1.499125441e-19)
       0.0221675	1.013302706e+05	(1.419058514e-18 -3.036580795e-19 6.200927962e-19)
         0.02217	1.013302623e+05	(-2.384972293e-20 -2.035744207e-19 3.066392948e-20)
       0.0221725	1.013302540e+05	(-1.410540756e-18 -9.646361150e-20 2.623469522e-19)
        0.022175	1.013302456e+05	(1.100494358e-18 -1.171191751e-20 1.022130983e-19)
       0.0221775	1.013302372e+05	(1.218039421e-19 6.752452805e-19 4.088523931e-20)
         0.02218	1.013302289e+05	(5.459883000e-19 -4.209901985e-19 2.657540555e-19)
       0.0221825	1.013302205e+05	(2.563845215e-19 -3.551905165e-19 -3.407103276e-20)
        0.022185	1.013302121e+05	(1.703551638e-19 -1.066849213e-19 -4.906228717e-19)
       0.0221875	1.013302037e+05	(8.577382497e-19 5.858088195e-19 3.032321916e-19)
         0.02219	1.013301952e+05	(1.805764736e-19 -5.864476514e-19 -4.599589422e-19)
       0.0221925	1.013301868e+05	(-9.625066754e-19 4.454787533e-19 -9.539889172e-20)
        0.022195	1.013301783e+05	(-1.231667834e-18 3.215453717e-19 1.465054409e-19)
       0.0221975	1.013301699e+05	(7.683017887e-19 -5.261845122e-19 3.338961210e-19)
          0.0222	1.013301614e+05	(-1.648186210e-18 -3.147311651e-19 2.964179850e-19)
       0.0222025	1.013301529e+05	(-8.943646099e-20 1.967602142e-19 -4.088523931e-20)
        0.022205	1.013301443e+05	(-3.083428465e-19 -2.108145152e-20 2.044261966e-20)
       0.0222075	1.013301358e+05	(2.802342444e-19 1.386265145e-19 6.064643831e-19)
         0.02221	1.013301273e+05	(-1.209521663e-18 5.964560172e-19 -1.839835769e-19)
