# Region type : patch sphere
#      Faces  : 40
#      Area   : 6.276727658e-02
#           Time	areaAverage(p)	areaAverage(U)
         0.04425	1.013243856e+05	(-2.024222636e-19 0.000000000e+00 1.619378109e-19)
        0.044275	1.013242212e+05	(0.000000000e+00 0.000000000e+00 -2.698963515e-20)
          0.0443	1.013240566e+05	(0.000000000e+00 0.000000000e+00 -1.349481758e-20)
        0.044325	1.013238919e+05	(4.048445273e-20 0.000000000e+00 -2.429067164e-19)
         0.04435	1.013237268e+05	(4.048445273e-20 0.000000000e+00 5.397927031e-20)
        0.044375	1.013235615e+05	(-2.698963515e-20 0.000000000e+00 4.048445273e-20)
          0.0444	1.013233959e+05	(1.416955846e-19 0.000000000e+00 -1.349481758e-19)
        0.044425	1.013232300e+05	(-6.747408788e-20 0.000000000e+00 -4.048445273e-20)
         0.04445	1.013230637e+05	(-6.747408788e-20 0.000000000e+00 5.397927031e-20)
        0.044475	1.013228971e+05	(-6.747408788e-21 0.000000000e+00 1.349481758e-20)
          0.0445	1.013227302e+05	(-5.397927031e-20 0.000000000e+00 6.072667909e-20)
        0.044525	1.013225630e+05	(2.698963515e-20 0.000000000e+00 -3.373704394e-20)
         0.04455	1.013223955e+05	(4.048445273e-20 0.000000000e+00 -4.048445273e-20)
        0.044575	1.013222278e+05	(2.698963515e-20 0.000000000e+00 3.373704394e-20)
          0.0446	1.013220600e+05	(6.747408788e-21 0.000000000e+00 -6.747408788e-21)
        0.044625	1.013218921e+05	(-9.446372304e-20 0.000000000e+00 9.446372304e-20)
         0.04465	1.013217243e+05	(2.024222636e-20 0.000000000e+00 8.096890546e-20)
        0.044675	1.013215566e+05	(-2.698963515e-20 0.000000000e+00 -3.373704394e-20)
          0.0447	1.013213891e+05	(-4.048445273e-20 0.000000000e+00 -2.698963515e-20)
        0.044725	1.013212220e+05	(-4.723186152e-20 0.000000000e+00 -6.747408788e-21)
         0.04475	1.013210553e+05	(-1.012111318e-20 0.000000000e+00 5.735297470e-20)
        0.044775	1.013208894e+05	(-2.024222636e-20 0.000000000e+00 -3.036333955e-20)
          0.0448	1.013207242e+05	(4.048445273e-20 0.000000000e+00 4.385815712e-20)
        0.044825	1.013205600e+05	(3.373704394e-21 0.000000000e+00 0.000000000e+00)
         0.04485	1.013203968e+05	(3.373704394e-21 0.000000000e+00 -2.698963515e-20)
        0.044875	1.013202348e+05	(-1.518166977e-20 0.000000000e+00 1.686852197e-20)
          0.0449	1.013200742e+05	(-8.434260985e-21 0.000000000e+00 1.349481758e-20)
        0.044925	1.013199149e+05	(-3.373704394e-21 0.000000000e+00 -2.361593076e-20)
         0.04495	1.013197572e+05	(-6.747408788e-21 0.000000000e+00 -5.903982690e-21)
        0.044975	1.013196009e+05	(-2.951991345e-21 0.000000000e+00 -4.217130493e-21)
           0.045	1.013194461e+05	(9.818772070e-31 0.000000000e+00 1.963754414e-31)
        0.045025	1.013192926e+05	(8.434260985e-22 0.000000000e+00 -1.265139148e-21)
         0.04505	1.013191401e+05	(1.012111318e-20 0.000000000e+00 2.530278296e-21)
        0.045075	1.013189877e+05	(-3.373704394e-21 0.000000000e+00 -1.012111318e-20)
          0.0451	1.013188337e+05	(-2.361593076e-20 0.000000000e+00 2.361593076e-20)
        0.045125	1.013186896e+05	(2.192907856e-20 0.000000000e+00 -2.361593076e-20)
         0.04515	1.013185572e+05	(2.024222636e-20 0.000000000e+00 -1.686852197e-20)
        0.045175	1.013184346e+05	(-1.686852197e-20 0.000000000e+00 -1.012111318e-20)
          0.0452	1.013183206e+05	(0.000000000e+00 0.000000000e+00 1.079585406e-19)
        0.045225	1.013182137e+05	(-4.723186152e-20 0.000000000e+00 2.024222636e-20)
         0.04525	1.013181127e+05	(2.361593076e-20 0.000000000e+00 -1.349481758e-20)
        0.045275	1.013180161e+05	(-6.747408788e-21 0.000000000e+00 -4.723186152e-20)
          0.0453	1.013179224e+05	(0.000000000e+00 0.000000000e+00 5.397927031e-20)
        0.045325	1.013178301e+05	(0.000000000e+00 0.000000000e+00 4.723186152e-20)
         0.04535	1.013177379e+05	(-6.072667909e-20 0.000000000e+00 6.747408788e-20)
        0.045375	1.013176448e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
          0.0454	1.013175496e+05	(-4.048445273e-20 0.000000000e+00 4.723186152e-20)
        0.045425	1.013174518e+05	(3.373704394e-20 0.000000000e+00 -2.024222636e-20)
         0.04545	1.013173508e+05	(7.422149667e-20 0.000000000e+00 -5.397927031e-20)
        0.045475	1.013172466e+05	(-2.698963515e-20 0.000000000e+00 -1.349481758e-20)
          0.0455	1.013171390e+05	(8.096890546e-20 0.000000000e+00 4.048445273e-20)
        0.045525	1.013170284e+05	(2.024222636e-20 0.000000000e+00 -1.349481758e-19)
         0.04555	1.013169153e+05	(3.373704394e-20 0.000000000e+00 -4.048445273e-20)
        0.045575	1.013168002e+05	(-6.747408788e-20 0.000000000e+00 -5.397927031e-20)
          0.0456	1.013166839e+05	(4.723186152e-20 0.000000000e+00 -4.048445273e-20)
        0.045625	1.013165672e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
         0.04565	1.013164510e+05	(5.397927031e-20 0.000000000e+00 -1.484429933e-19)
        0.045675	1.013163360e+05	(5.397927031e-20 0.000000000e+00 -5.397927031e-20)
          0.0457	1.013162231e+05	(5.397927031e-20 0.000000000e+00 1.484429933e-19)
        0.045725	1.013161129e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
         0.04575	1.013160062e+05	(1.754326285e-19 0.000000000e+00 -1.889274461e-19)
        0.045775	1.013159033e+05	(1.079585406e-19 0.000000000e+00 2.833911691e-19)
          0.0458	1.013158046e+05	(9.446372304e-20 0.000000000e+00 -9.446372304e-20)
        0.045825	1.013157104e+05	(1.214533582e-19 0.000000000e+00 -1.214533582e-19)
         0.04585	1.013156207e+05	(-4.048445273e-20 0.000000000e+00 2.429067164e-19)
        0.045875	1.013155356e+05	(1.349481758e-19 0.000000000e+00 8.096890546e-20)
          0.0459	1.013154550e+05	(-4.048445273e-20 0.000000000e+00 0.000000000e+00)
        0.045925	1.013153786e+05	(5.397927031e-20 0.000000000e+00 -2.698963515e-20)
         0.04595	1.013153063e+05	(9.446372304e-20 0.000000000e+00 2.698963515e-20)
        0.045975	1.013152377e+05	(-1.079585406e-19 0.000000000e+00 0.000000000e+00)
           0.046	1.013151726e+05	(1.619378109e-19 0.000000000e+00 -1.754326285e-19)
        0.046025	1.013151107e+05	(2.698963515e-20 0.000000000e+00 8.096890546e-20)
         0.04605	1.013150517e+05	(8.096890546e-20 0.000000000e+00 -6.747408788e-20)
        0.046075	1.013149953e+05	(0.000000000e+00 0.000000000e+00 1.349481758e-20)
          0.0461	1.013149415e+05	(-1.079585406e-19 0.000000000e+00 8.096890546e-20)
        0.046125	1.013148899e+05	(1.484429933e-19 0.000000000e+00 8.096890546e-20)
         0.04615	1.013148406e+05	(-4.048445273e-20 0.000000000e+00 -1.619378109e-19)
        0.046175	1.013147934e+05	(1.349481758e-20 0.000000000e+00 0.000000000e+00)
          0.0462	1.013147482e+05	(1.349481758e-20 0.000000000e+00 0.000000000e+00)
        0.046225	1.013147052e+05	(-5.397927031e-20 0.000000000e+00 5.397927031e-20)
         0.04625	1.013146641e+05	(1.079585406e-19 0.000000000e+00 1.079585406e-19)
        0.046275	1.013146252e+05	(-2.159170812e-19 0.000000000e+00 -5.397927031e-20)
          0.0463	1.013145884e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
        0.046325	1.013145537e+05	(8.096890546e-20 0.000000000e+00 -1.079585406e-19)
         0.04635	1.013145212e+05	(-2.968859867e-19 0.000000000e+00 2.698963515e-19)
        0.046375	1.013144908e+05	(-8.096890546e-20 0.000000000e+00 1.619378109e-19)
          0.0464	1.013144626e+05	(2.698963515e-20 0.000000000e+00 -5.397927031e-20)
        0.046425	1.013144366e+05	(-5.397927031e-20 0.000000000e+00 -1.889274461e-19)
         0.04645	1.013144127e+05	(-5.397927031e-20 0.000000000e+00 8.096890546e-20)
        0.046475	1.013143910e+05	(-1.619378109e-19 0.000000000e+00 -2.429067164e-19)
          0.0465	1.013143714e+05	(1.349481758e-19 0.000000000e+00 -5.397927031e-19)
        0.046525	1.013143541e+05	(1.079585406e-19 0.000000000e+00 -3.238756218e-19)
         0.04655	1.013143390e+05	(0.000000000e+00 0.000000000e+00 -4.318341624e-19)
        0.046575	1.013143262e+05	(8.096890546e-20 0.000000000e+00 1.349481758e-19)
          0.0466	1.013143157e+05	(2.698963515e-19 0.000000000e+00 1.619378109e-19)
        0.046625	1.013143076e+05	(-1.889274461e-19 0.000000000e+00 2.159170812e-19)
         0.04665	1.013143019e+05	(-2.698963515e-20 0.000000000e+00 -2.159170812e-19)
        0.046675	1.013142989e+05	(-3.238756218e-19 0.000000000e+00 -3.508652570e-19)
          0.0467	1.013142985e+05	(-8.096890546e-20 0.000000000e+00 -3.778548921e-19)
        0.046725	1.013143009e+05	(2.698963515e-19 0.000000000e+00 1.349481758e-19)
         0.04675	1.013143061e+05	(1.349481758e-19 0.000000000e+00 -3.238756218e-19)
        0.046775	1.013143142e+05	(-2.698963515e-20 0.000000000e+00 -2.429067164e-19)
          0.0468	1.013143253e+05	(8.096890546e-20 0.000000000e+00 -5.397927031e-19)
        0.046825	1.013143395e+05	(2.698963515e-19 0.000000000e+00 -2.429067164e-19)
         0.04685	1.013143567e+05	(-2.159170812e-19 0.000000000e+00 0.000000000e+00)
        0.046875	1.013143771e+05	(0.000000000e+00 0.000000000e+00 2.698963515e-20)
          0.0469	1.013144004e+05	(2.159170812e-19 0.000000000e+00 -1.889274461e-19)
        0.046925	1.013144268e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
         0.04695	1.013144562e+05	(1.889274461e-19 0.000000000e+00 4.858134328e-19)
        0.046975	1.013144885e+05	(5.397927031e-20 0.000000000e+00 -4.588237976e-19)
           0.047	1.013145236e+05	(0.000000000e+00 0.000000000e+00 -1.889274461e-19)
        0.047025	1.013145615e+05	(-1.889274461e-19 0.000000000e+00 -6.477512437e-19)
         0.04705	1.013146020e+05	(-1.349481758e-19 0.000000000e+00 1.079585406e-19)
        0.047075	1.013146451e+05	(3.508652570e-19 0.000000000e+00 8.096890546e-20)
          0.0471	1.013146907e+05	(2.968859867e-19 0.000000000e+00 1.079585406e-19)
        0.047125	1.013147386e+05	(8.096890546e-20 0.000000000e+00 3.508652570e-19)
         0.04715	1.013147889e+05	(-1.349481758e-19 0.000000000e+00 1.619378109e-19)
        0.047175	1.013148415e+05	(2.698963515e-20 0.000000000e+00 -2.429067164e-19)
          0.0472	1.013148962e+05	(-1.079585406e-19 0.000000000e+00 8.096890546e-20)
        0.047225	1.013149532e+05	(8.096890546e-20 0.000000000e+00 -5.397927031e-20)
         0.04725	1.013150123e+05	(-4.048445273e-19 0.000000000e+00 1.619378109e-19)
        0.047275	1.013150736e+05	(-8.096890546e-20 0.000000000e+00 -1.349481758e-19)
          0.0473	1.013151371e+05	(-2.968859867e-19 0.000000000e+00 5.397927031e-20)
        0.047325	1.013152028e+05	(-3.778548921e-19 0.000000000e+00 -1.079585406e-19)
         0.04735	1.013152706e+05	(2.698963515e-20 0.000000000e+00 -2.698963515e-20)
        0.047375	1.013153407e+05	(3.508652570e-19 0.000000000e+00 -1.349481758e-19)
          0.0474	1.013154130e+05	(1.619378109e-19 0.000000000e+00 -8.096890546e-20)
        0.047425	1.013154876e+05	(5.397927031e-20 0.000000000e+00 3.778548921e-19)
         0.04745	1.013155645e+05	(1.079585406e-19 0.000000000e+00 -8.096890546e-20)
        0.047475	1.013156437e+05	(-4.858134328e-19 0.000000000e+00 5.397927031e-20)
          0.0475	1.013157252e+05	(1.349481758e-19 0.000000000e+00 -1.619378109e-19)
        0.047525	1.013158091e+05	(2.429067164e-19 0.000000000e+00 1.889274461e-19)
         0.04755	1.013158954e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
        0.047575	1.013159839e+05	(3.778548921e-19 0.000000000e+00 -3.778548921e-19)
          0.0476	1.013160748e+05	(5.397927031e-20 0.000000000e+00 -8.096890546e-20)
        0.047625	1.013161681e+05	(2.698963515e-19 0.000000000e+00 -2.159170812e-19)
         0.04765	1.013162635e+05	(8.096890546e-20 0.000000000e+00 3.238756218e-19)
        0.047675	1.013163613e+05	(-7.287201491e-19 0.000000000e+00 7.287201491e-19)
          0.0477	1.013164612e+05	(1.889274461e-19 0.000000000e+00 2.698963515e-19)
        0.047725	1.013165633e+05	(-5.397927031e-20 0.000000000e+00 5.397927031e-20)
         0.04775	1.013166675e+05	(0.000000000e+00 0.000000000e+00 4.588237976e-19)
        0.047775	1.013167737e+05	(4.048445273e-19 0.000000000e+00 8.096890546e-20)
          0.0478	1.013168819e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-20)
        0.047825	1.013169920e+05	(-2.698963515e-20 0.000000000e+00 4.588237976e-19)
         0.04785	1.013171039e+05	(-3.508652570e-19 0.000000000e+00 3.238756218e-19)
        0.047875	1.013172176e+05	(-1.349481758e-19 0.000000000e+00 1.349481758e-19)
          0.0479	1.013173329e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
        0.047925	1.013174496e+05	(2.698963515e-20 0.000000000e+00 -2.429067164e-19)
         0.04795	1.013175678e+05	(-2.429067164e-19 0.000000000e+00 2.159170812e-19)
        0.047975	1.013176873e+05	(8.096890546e-20 0.000000000e+00 -1.079585406e-19)
           0.048	1.013178078e+05	(5.397927031e-20 0.000000000e+00 -8.096890546e-20)
        0.048025	1.013179293e+05	(-3.778548921e-19 0.000000000e+00 1.349481758e-19)
         0.04805	1.013180516e+05	(4.318341624e-19 0.000000000e+00 -4.048445273e-19)
        0.048075	1.013181750e+05	(-1.349481758e-19 0.000000000e+00 -1.079585406e-19)
          0.0481	1.013182996e+05	(-1.079585406e-19 0.000000000e+00 1.349481758e-19)
        0.048125	1.013184258e+05	(-3.508652570e-19 0.000000000e+00 8.096890546e-20)
         0.04815	1.013185542e+05	(-3.238756218e-19 0.000000000e+00 8.096890546e-20)
        0.048175	1.013186850e+05	(-2.698963515e-20 0.000000000e+00 4.588237976e-19)
          0.0482	1.013188188e+05	(8.096890546e-20 0.000000000e+00 -5.397927031e-20)
        0.048225	1.013189555e+05	(-8.096890546e-20 0.000000000e+00 1.079585406e-19)
         0.04825	1.013190955e+05	(-3.778548921e-19 0.000000000e+00 4.318341624e-19)
        0.048275	1.013192387e+05	(1.349481758e-19 0.000000000e+00 -1.349481758e-19)
          0.0483	1.013193850e+05	(-2.159170812e-19 0.000000000e+00 1.889274461e-19)
        0.048325	1.013195343e+05	(-2.698963515e-20 0.000000000e+00 8.096890546e-20)
         0.04835	1.013196863e+05	(-8.096890546e-20 0.000000000e+00 -1.349481758e-19)
        0.048375	1.013198408e+05	(1.079585406e-19 0.000000000e+00 -1.079585406e-19)
          0.0484	1.013199976e+05	(5.397927031e-20 0.000000000e+00 -2.698963515e-19)
        0.048425	1.013201563e+05	(1.619378109e-19 0.000000000e+00 -4.048445273e-19)
         0.04845	1.013203168e+05	(5.397927031e-20 0.000000000e+00 -3.238756218e-19)
        0.048475	1.013204788e+05	(0.000000000e+00 0.000000000e+00 -2.698963515e-20)
          0.0485	1.013206422e+05	(1.079585406e-19 0.000000000e+00 -8.096890546e-20)
        0.048525	1.013208066e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-19)
         0.04855	1.013209719e+05	(-8.096890546e-20 0.000000000e+00 2.968859867e-19)
        0.048575	1.013211380e+05	(2.698963515e-20 0.000000000e+00 -2.159170812e-19)
          0.0486	1.013213046e+05	(-5.397927031e-20 0.000000000e+00 -1.619378109e-19)
        0.048625	1.013214717e+05	(1.889274461e-19 0.000000000e+00 1.889274461e-19)
         0.04865	1.013216390e+05	(-8.096890546e-20 0.000000000e+00 2.698963515e-19)
        0.048675	1.013218065e+05	(5.397927031e-20 0.000000000e+00 -2.968859867e-19)
          0.0487	1.013219740e+05	(-2.024222636e-19 0.000000000e+00 1.619378109e-19)
        0.048725	1.013221413e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
         0.04875	1.013223083e+05	(-1.349481758e-19 0.000000000e+00 1.079585406e-19)
        0.048775	1.013224750e+05	(1.079585406e-19 0.000000000e+00 1.349481758e-19)
          0.0488	1.013226412e+05	(2.024222636e-19 0.000000000e+00 2.698963515e-19)
        0.048825	1.013228069e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
         0.04885	1.013229721e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
        0.048875	1.013231368e+05	(1.349481758e-19 0.000000000e+00 8.096890546e-20)
          0.0489	1.013233012e+05	(1.349481758e-20 0.000000000e+00 2.698963515e-20)
        0.048925	1.013234651e+05	(-4.048445273e-20 0.000000000e+00 2.698963515e-20)
         0.04895	1.013236288e+05	(-2.024222636e-19 0.000000000e+00 -2.968859867e-19)
        0.048975	1.013237923e+05	(9.446372304e-20 0.000000000e+00 -1.079585406e-19)
           0.049	1.013239557e+05	(1.484429933e-19 0.000000000e+00 8.096890546e-20)
        0.049025	1.013241190e+05	(1.349481758e-20 0.000000000e+00 -2.698963515e-20)
         0.04905	1.013242823e+05	(4.048445273e-20 0.000000000e+00 -4.048445273e-20)
        0.049075	1.013244457e+05	(6.747408788e-20 0.000000000e+00 1.889274461e-19)
          0.0491	1.013246092e+05	(4.048445273e-20 0.000000000e+00 -4.048445273e-20)
        0.049125	1.013247728e+05	(4.048445273e-20 0.000000000e+00 -2.294118988e-19)
         0.04915	1.013249365e+05	(4.048445273e-20 0.000000000e+00 1.889274461e-19)
        0.049175	1.013251004e+05	(1.754326285e-19 0.000000000e+00 -2.833911691e-19)
          0.0492	1.013252644e+05	(2.294118988e-19 0.000000000e+00 -2.833911691e-19)
        0.049225	1.013254285e+05	(6.747408788e-20 0.000000000e+00 -6.747408788e-20)
         0.04925	1.013255928e+05	(4.048445273e-20 0.000000000e+00 -1.349481758e-19)
        0.049275	1.013257572e+05	(-2.698963515e-20 0.000000000e+00 4.048445273e-20)
          0.0493	1.013259218e+05	(6.747408788e-20 0.000000000e+00 5.397927031e-20)
        0.049325	1.013260866e+05	(-4.048445273e-20 0.000000000e+00 -6.747408788e-20)
         0.04935	1.013262517e+05	(-8.096890546e-20 0.000000000e+00 8.096890546e-20)
        0.049375	1.013264171e+05	(-8.096890546e-20 0.000000000e+00 8.096890546e-20)
          0.0494	1.013265827e+05	(4.723186152e-20 0.000000000e+00 5.397927031e-20)
        0.049425	1.013267487e+05	(5.397927031e-20 0.000000000e+00 4.048445273e-20)
         0.04945	1.013269150e+05	(3.373704394e-20 0.000000000e+00 -2.698963515e-20)
        0.049475	1.013270817e+05	(-1.349481758e-20 0.000000000e+00 -9.446372304e-20)
          0.0495	1.013272486e+05	(-6.747408788e-21 0.000000000e+00 -1.079585406e-19)
        0.049525	1.013274159e+05	(-1.349481758e-20 0.000000000e+00 1.147059494e-19)
         0.04955	1.013275834e+05	(0.000000000e+00 0.000000000e+00 1.079585406e-19)
        0.049575	1.013277511e+05	(-8.096890546e-20 0.000000000e+00 -2.698963515e-20)
          0.0496	1.013279189e+05	(0.000000000e+00 0.000000000e+00 6.747408788e-21)
        0.049625	1.013280868e+05	(2.698963515e-20 0.000000000e+00 9.446372304e-20)
         0.04965	1.013282547e+05	(1.349481758e-20 0.000000000e+00 -6.747408788e-21)
        0.049675	1.013284224e+05	(5.397927031e-20 0.000000000e+00 -1.079585406e-19)
          0.0497	1.013285898e+05	(-5.397927031e-20 0.000000000e+00 -6.747408788e-21)
        0.049725	1.013287569e+05	(3.036333955e-20 0.000000000e+00 -2.698963515e-20)
         0.04975	1.013289235e+05	(2.361593076e-20 0.000000000e+00 -2.361593076e-20)
        0.049775	1.013290895e+05	(1.012111318e-20 0.000000000e+00 4.048445273e-20)
          0.0498	1.013292546e+05	(2.361593076e-20 0.000000000e+00 3.036333955e-20)
        0.049825	1.013294188e+05	(6.747408788e-21 0.000000000e+00 0.000000000e+00)
         0.04985	1.013295820e+05	(-2.698963515e-20 0.000000000e+00 -3.373704394e-21)
        0.049875	1.013297440e+05	(-8.434260985e-21 0.000000000e+00 1.012111318e-20)
          0.0499	1.013299046e+05	(1.180796538e-20 0.000000000e+00 1.349481758e-20)
        0.049925	1.013300638e+05	(-1.686852197e-21 0.000000000e+00 1.686852197e-21)
         0.04995	1.013302216e+05	(0.000000000e+00 0.000000000e+00 5.060556591e-21)
        0.049975	1.013303779e+05	(-2.530278296e-21 0.000000000e+00 -4.638843542e-21)
            0.05	1.013305327e+05	(-1.767378973e-30 0.000000000e+00 1.963754414e-30)
        0.050025	1.013306863e+05	(1.265139148e-21 0.000000000e+00 -1.265139148e-21)
         0.05005	1.013308389e+05	(5.903982690e-21 0.000000000e+00 -5.903982690e-21)
        0.050075	1.013309912e+05	(-3.373704394e-21 0.000000000e+00 5.060556591e-21)
          0.0501	1.013311453e+05	(-2.361593076e-20 0.000000000e+00 2.192907856e-20)
        0.050125	1.013312896e+05	(2.192907856e-20 0.000000000e+00 6.747408788e-21)
         0.05015	1.013314221e+05	(-3.373704394e-21 0.000000000e+00 -5.060556591e-20)
        0.050175	1.013315447e+05	(1.349481758e-20 0.000000000e+00 -1.686852197e-20)
          0.0502	1.013316589e+05	(3.711074834e-20 0.000000000e+00 -6.747408788e-21)
        0.050225	1.013317659e+05	(2.361593076e-20 0.000000000e+00 2.024222636e-20)
         0.05025	1.013318670e+05	(4.048445273e-20 0.000000000e+00 -4.385815712e-20)
        0.050275	1.013319637e+05	(-7.759520106e-20 0.000000000e+00 2.024222636e-20)
          0.0503	1.013320575e+05	(2.698963515e-20 0.000000000e+00 8.096890546e-20)
        0.050325	1.013321499e+05	(-2.698963515e-20 0.000000000e+00 8.771631425e-20)
         0.05035	1.013322421e+05	(3.373704394e-20 0.000000000e+00 -2.698963515e-20)
        0.050375	1.013323354e+05	(-2.024222636e-20 0.000000000e+00 2.024222636e-20)
          0.0504	1.013324306e+05	(-8.096890546e-20 0.000000000e+00 -2.698963515e-20)
        0.050425	1.013325285e+05	(-2.024222636e-20 0.000000000e+00 1.282007670e-19)
         0.05045	1.013326294e+05	(-1.349481758e-20 0.000000000e+00 -8.096890546e-20)
        0.050475	1.013327337e+05	(-3.373704394e-20 0.000000000e+00 -8.096890546e-20)
          0.0505	1.013328413e+05	(-7.422149667e-20 0.000000000e+00 6.072667909e-20)
        0.050525	1.013329518e+05	(-3.373704394e-20 0.000000000e+00 2.698963515e-20)
         0.05055	1.013330649e+05	(6.072667909e-20 0.000000000e+00 -6.747408788e-20)
        0.050575	1.013331800e+05	(-3.373704394e-20 0.000000000e+00 1.349481758e-20)
          0.0506	1.013332962e+05	(1.349481758e-20 0.000000000e+00 -1.214533582e-19)
        0.050625	1.013334129e+05	(-4.048445273e-20 0.000000000e+00 -5.397927031e-20)
         0.05065	1.013335291e+05	(-2.698963515e-20 0.000000000e+00 -9.446372304e-20)
        0.050675	1.013336440e+05	(-6.747408788e-20 0.000000000e+00 -5.397927031e-20)
          0.0507	1.013337569e+05	(-2.698963515e-20 0.000000000e+00 3.643600746e-19)
        0.050725	1.013338670e+05	(6.747408788e-20 0.000000000e+00 -5.397927031e-20)
         0.05075	1.013339737e+05	(-2.429067164e-19 0.000000000e+00 2.698963515e-19)
        0.050775	1.013340766e+05	(8.096890546e-20 0.000000000e+00 -4.048445273e-20)
          0.0508	1.013341752e+05	(-1.619378109e-19 0.000000000e+00 -4.048445273e-20)
        0.050825	1.013342694e+05	(1.619378109e-19 0.000000000e+00 -4.048445273e-20)
         0.05085	1.013343591e+05	(-1.484429933e-19 0.000000000e+00 -8.096890546e-20)
        0.050875	1.013344442e+05	(-2.024222636e-19 0.000000000e+00 1.619378109e-19)
          0.0509	1.013345249e+05	(-2.698963515e-20 0.000000000e+00 1.349481758e-20)
        0.050925	1.013346013e+05	(1.754326285e-19 0.000000000e+00 -1.079585406e-19)
         0.05095	1.013346737e+05	(-2.564015340e-19 0.000000000e+00 6.747408788e-20)
        0.050975	1.013347424e+05	(-8.096890546e-20 0.000000000e+00 -2.698963515e-20)
           0.051	1.013348076e+05	(-6.747408788e-20 0.000000000e+00 -1.619378109e-19)
        0.051025	1.013348696e+05	(-4.048445273e-20 0.000000000e+00 8.096890546e-20)
         0.05105	1.013349287e+05	(-1.619378109e-19 0.000000000e+00 -8.096890546e-20)
        0.051075	1.013349852e+05	(1.349481758e-19 0.000000000e+00 1.079585406e-19)
          0.0511	1.013350392e+05	(1.349481758e-20 0.000000000e+00 2.294118988e-19)
        0.051125	1.013350908e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
         0.05115	1.013351403e+05	(-4.048445273e-20 0.000000000e+00 2.698963515e-20)
        0.051175	1.013351876e+05	(-6.747408788e-20 0.000000000e+00 2.698963515e-19)
          0.0512	1.013352329e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
        0.051225	1.013352761e+05	(-1.754326285e-19 0.000000000e+00 -5.397927031e-20)
         0.05125	1.013353172e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
        0.051275	1.013353562e+05	(-1.349481758e-19 0.000000000e+00 -1.079585406e-19)
          0.0513	1.013353931e+05	(-1.619378109e-19 0.000000000e+00 1.619378109e-19)
        0.051325	1.013354279e+05	(-1.349481758e-20 0.000000000e+00 0.000000000e+00)
         0.05135	1.013354605e+05	(-1.619378109e-19 0.000000000e+00 -5.397927031e-20)
        0.051375	1.013354910e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
          0.0514	1.013355193e+05	(-2.968859867e-19 0.000000000e+00 -4.048445273e-19)
        0.051425	1.013355454e+05	(-1.079585406e-19 0.000000000e+00 1.619378109e-19)
         0.05145	1.013355694e+05	(-6.207616085e-19 0.000000000e+00 1.889274461e-19)
        0.051475	1.013355911e+05	(-8.096890546e-20 0.000000000e+00 7.557097843e-19)
          0.0515	1.013356107e+05	(-2.429067164e-19 0.000000000e+00 2.698963515e-20)
        0.051525	1.013356280e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
         0.05155	1.013356432e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
        0.051575	1.013356560e+05	(-2.159170812e-19 0.000000000e+00 2.159170812e-19)
          0.0516	1.013356665e+05	(-2.698963515e-20 0.000000000e+00 -1.889274461e-19)
        0.051625	1.013356746e+05	(-2.429067164e-19 0.000000000e+00 6.747408788e-19)
         0.05165	1.013356802e+05	(-8.096890546e-20 0.000000000e+00 5.397927031e-20)
        0.051675	1.013356832e+05	(-1.349481758e-19 0.000000000e+00 1.349481758e-19)
          0.0517	1.013356836e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-19)
        0.051725	1.013356812e+05	(5.397927031e-20 0.000000000e+00 -8.096890546e-20)
         0.05175	1.013356760e+05	(-8.096890546e-20 0.000000000e+00 -2.698963515e-19)
        0.051775	1.013356678e+05	(1.079585406e-19 0.000000000e+00 -5.397927031e-19)
          0.0518	1.013356567e+05	(8.096890546e-20 0.000000000e+00 5.937719734e-19)
        0.051825	1.013356425e+05	(1.079585406e-19 0.000000000e+00 -8.096890546e-20)
         0.05185	1.013356253e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-20)
        0.051875	1.013356050e+05	(-2.968859867e-19 0.000000000e+00 -1.349481758e-19)
          0.0519	1.013355816e+05	(-1.619378109e-19 0.000000000e+00 1.349481758e-19)
        0.051925	1.013355552e+05	(-2.698963515e-19 0.000000000e+00 2.698963515e-19)
         0.05195	1.013355259e+05	(-2.159170812e-19 0.000000000e+00 2.159170812e-19)
        0.051975	1.013354936e+05	(1.349481758e-19 0.000000000e+00 -5.667823382e-19)
