Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.082315 0.704476613 0.362109043 0.243559703 0.183474452 0.147165105 0.073969619 
0.0823175 0.704877127 0.362309511 0.243695474 0.183576309 0.147247187 0.0740115383 
0.08232 0.705274021 0.36250949 0.243830606 0.183677747 0.147328733 0.0740534779 
0.0823225 0.705668837 0.36270813 0.243964478 0.183778803 0.14740987 0.0740951472 
0.082325 0.706062777 0.362905519 0.244097416 0.183879728 0.14749137 0.0741363487 
0.0823275 0.706455756 0.363103772 0.24422999 0.183979977 0.147573039 0.0741770718 
0.08233 0.706847375 0.363302333 0.244362093 0.184079746 0.147654377 0.0742176729 
0.0823325 0.707237679 0.363499576 0.244493802 0.184180016 0.147735529 0.074258492 
0.082335 0.707626387 0.363695144 0.244625027 0.18428045 0.147816841 0.0742993449 
0.0823375 0.708013724 0.363888741 0.244755874 0.184380456 0.147897466 0.0743402704 
0.08234 0.708401036 0.364081361 0.244885865 0.184480241 0.147977285 0.0743809842 
0.0823425 0.708786524 0.364273752 0.24501532 0.184580231 0.148055961 0.0744215147 
0.082345 0.709168594 0.364465398 0.2451454 0.184679398 0.148134737 0.0744618481 
0.0823475 0.709548554 0.364655634 0.245275614 0.184777561 0.148214053 0.0745019825 
0.08235 0.709926827 0.364844038 0.245405323 0.184874333 0.148293374 0.0745419396 
0.0823525 0.710304414 0.365031966 0.245534738 0.18497132 0.14837243 0.0745816665 
0.082355 0.710683211 0.365219406 0.245664338 0.185068936 0.148451163 0.0746211969 
0.0823575 0.711057493 0.365406411 0.245793105 0.185166495 0.148529619 0.0746605389 
0.08236 0.711427001 0.365593049 0.245920485 0.18526362 0.14860768 0.0746996105 
0.0823625 0.71179038 0.365778417 0.246046204 0.185360401 0.148685339 0.0747385794 
0.082365 0.712150126 0.365962965 0.246172224 0.185456864 0.148762645 0.074777375 
0.0823675 0.712508212 0.366146221 0.246298916 0.185552837 0.148839494 0.0748159955 
0.08237 0.712864829 0.366330457 0.246425366 0.185648306 0.148915956 0.0748543291 
0.0823725 0.713219406 0.36651491 0.246551167 0.185743332 0.148992032 0.074892539 
0.082375 0.713571855 0.366698758 0.246676649 0.185837797 0.14906755 0.0749307171 
0.0823775 0.713920556 0.36688208 0.246801734 0.185931774 0.149142967 0.0749687953 
0.08238 0.714266428 0.36706543 0.24692619 0.186025252 0.149218047 0.0750066337 
0.0823825 0.714610312 0.367248526 0.247049967 0.186118076 0.149292732 0.0750443525 
0.082385 0.71495161 0.367429982 0.247173144 0.186210782 0.149366786 0.0750820957 
0.0823875 0.715290185 0.367608757 0.24729561 0.186303077 0.149440795 0.0751198889 
0.08239 0.715625713 0.36778749 0.247417406 0.186394834 0.149514713 0.0751575249 
0.0823925 0.715961303 0.367967189 0.247538504 0.186485868 0.149588354 0.0751947829 
0.082395 0.716296111 0.368146623 0.247658843 0.186576869 0.149661445 0.0752317426 
0.0823975 0.716631576 0.368324276 0.24777899 0.186667735 0.149734504 0.0752684683 
0.0824 0.716966362 0.368501934 0.247898645 0.186758198 0.149807636 0.0753051227 
0.0824025 0.717298893 0.368679196 0.248017487 0.186848046 0.149880801 0.0753416284 
0.082405 0.717628965 0.368855674 0.248135538 0.186937891 0.149953614 0.0753779575 
0.0824075 0.717960526 0.369031098 0.248253528 0.187027812 0.150025664 0.0754141203 
0.08241 0.718292871 0.369205559 0.248371293 0.187117745 0.150097128 0.0754501341 
0.0824125 0.71862314 0.369379142 0.248488425 0.187207244 0.150168133 0.0754860238 
0.082415 0.718951119 0.369551608 0.248604909 0.187295815 0.150239002 0.0755218695 
0.0824175 0.719275686 0.36972303 0.248721432 0.187383643 0.150309578 0.0755576327 
0.08242 0.719596782 0.369893445 0.248838001 0.187470899 0.150379811 0.0755931906 
0.0824225 0.719915358 0.370063349 0.24895452 0.187557967 0.150449718 0.0756285746 
0.082425 0.720232793 0.37023297 0.249070532 0.187644686 0.150519331 0.0756635371 
0.0824275 0.720549374 0.370401209 0.249185407 0.187730983 0.150588699 0.0756980571 
0.08243 0.72086401 0.370568345 0.24929924 0.187816876 0.150657982 0.0757320908 
0.0824325 0.721176634 0.370735381 0.249412299 0.187902403 0.150727094 0.0757659554 
0.082435 0.721488094 0.370902066 0.249525035 0.187987623 0.150795749 0.0757998244 
0.0824375 0.721799144 0.371067783 0.249637367 0.188072728 0.150864158 0.0758336695 
0.08244 0.722110224 0.371232517 0.249749149 0.188157622 0.15093185 0.0758674335 
0.0824425 0.722420153 0.371397471 0.249860402 0.18824193 0.150998632 0.0759010841 
0.082445 0.722727163 0.371562434 0.249971171 0.188325992 0.151064415 0.0759346089 
0.0824475 0.723031648 0.371727109 0.250081525 0.188409266 0.151129855 0.0759680053 
0.08245 0.723336533 0.37189146 0.250191686 0.188491377 0.1511953 0.0760012789 
0.0824525 0.723641229 0.372054639 0.250301597 0.188572231 0.151260691 0.076034507 
0.082455 0.723945124 0.372215928 0.250410803 0.18865262 0.151325917 0.0760675204 
0.0824575 0.724248473 0.37237598 0.250519549 0.188732992 0.151390917 0.076100293 
0.08246 0.72455169 0.372535119 0.250627509 0.188813302 0.15145567 0.0761328625 
0.0824625 0.724853824 0.372693985 0.250734129 0.188893412 0.151520173 0.076165256 
0.082465 0.725156087 0.372852069 0.250839069 0.188973245 0.151584443 0.0761974873 
0.0824675 0.725455941 0.373009362 0.250943195 0.18905277 0.151648635 0.0762295608 
0.08247 0.725754738 0.373165937 0.251047195 0.189131985 0.151712404 0.0762614751 
0.0824725 0.726053223 0.373321864 0.251151128 0.189210916 0.151775707 0.0762932286 
0.082475 0.726351183 0.373477294 0.251254815 0.189289747 0.151838617 0.0763247979 
0.0824775 0.726645819 0.373632522 0.251358146 0.189368079 0.151901183 0.0763562288 
0.08248 0.726937843 0.373787146 0.251461076 0.189445836 0.151963429 0.0763875403 
0.0824825 0.7272297 0.373940559 0.251563598 0.189523106 0.152025363 0.076418727 
0.082485 0.727521542 0.374093391 0.251665737 0.18959995 0.152086986 0.0764498269 
0.0824875 0.727812203 0.374244938 0.251767715 0.189676395 0.152148296 0.0764808813 
0.08249 0.728101094 0.374394535 0.251869153 0.189752451 0.152209283 0.0765119475 
0.0824925 0.728388087 0.374541921 0.251969834 0.189828122 0.152269917 0.0765427456 
0.082495 0.72867339 0.37468854 0.252069864 0.189903406 0.152330315 0.0765730752 
0.0824975 0.728956642 0.374835137 0.252169332 0.189978303 0.152390478 0.0766030077 
0.0825 0.729237771 0.374981486 0.252268275 0.190052755 0.152450406 0.0766327055 
0.0825025 0.729518051 0.37512737 0.252366703 0.190126879 0.152510195 0.0766622045 
0.082505 0.729797392 0.375272682 0.252464625 0.190200715 0.152569918 0.0766914883 
0.0825075 0.730075371 0.375417392 0.252562039 0.190274245 0.15262956 0.076720672 
0.08251 0.730351316 0.375561512 0.252658945 0.190347565 0.152688439 0.0767499199 
0.0825125 0.730626785 0.375705154 0.252755332 0.190420761 0.152746408 0.0767791891 
0.082515 0.730901646 0.375848567 0.252851152 0.190493963 0.152803724 0.0768083264 
0.0825175 0.731174866 0.375990884 0.252946588 0.190566417 0.152860662 0.0768373738 
0.08252 0.731446015 0.376132187 0.253041641 0.190637781 0.1529172 0.076866282 
0.0825225 0.731717253 0.376272639 0.253136314 0.190708223 0.152973365 0.0768951613 
0.082525 0.731988862 0.376412324 0.253230747 0.190778122 0.153029453 0.0769238969 
0.0825275 0.732259908 0.376551267 0.253325043 0.190847542 0.153085703 0.0769523993 
0.08253 0.732529918 0.376689464 0.253419094 0.190916455 0.153141879 0.0769806425 
0.0825325 0.732799096 0.376826917 0.253511957 0.190985143 0.153197781 0.0770086586 
0.082535 0.733066949 0.376963633 0.253603415 0.191053987 0.153253464 0.0770365556 
0.0825375 0.733332164 0.377099608 0.253693835 0.191122856 0.153308901 0.0770641679 
0.08254 0.733594616 0.377234843 0.253783639 0.191191387 0.153364351 0.0770913925 
0.0825425 0.73385508 0.377369259 0.253872796 0.191259673 0.153419365 0.0771184661 
0.082545 0.734114488 0.377503004 0.253961366 0.191327569 0.153473899 0.0771456676 
0.0825475 0.734372966 0.377636191 0.254049813 0.191395516 0.153527918 0.0771729397 
0.08255 0.734630063 0.3777688 0.254138491 0.191463056 0.15358157 0.0772001815 
0.0825525 0.734885841 0.377900942 0.254227029 0.191530019 0.153634978 0.0772274624 
0.082555 0.735140434 0.378032749 0.25431509 0.19159635 0.153687717 0.0772547812 
0.0825575 0.735393993 0.378164284 0.254402718 0.191662136 0.153739719 0.0772820416 
0.08256 0.735646951 0.378294691 0.254490113 0.191727639 0.153791566 0.0773090407 
0.0825625 0.735899283 0.378423247 0.254577453 0.191792492 0.153843664 0.0773355585 
0.082565 0.736149928 0.378550093 0.254664051 0.191856437 0.153895826 0.0773616196 
0.0825675 0.736398765 0.378675801 0.25474987 0.191919716 0.153947926 0.0773875558 
